tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons
1899392	1Qisaa	Isaiah	12	2	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1899394	1Qisaa	Isaiah	12	2	KJ	KJ>	KJ>	CMM	CMM	NA	NA	NA		NA	conj					nnn	nnn	כיא
1899432	1Qisaa	Isaiah	12	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1899439	1Qisaa	Isaiah	12	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1899455	1Qisaa	Isaiah	12	6	KJ	KJ>	KJ>	CMM	CMM	NA	NA	NA		NA	conj					nnn	nnn	כיא
1899533	1Qisaa	Isaiah	13	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1899592	1Qisaa	Isaiah	13	10	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1899598	1Qisaa	Isaiah	13	10	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1899608	1Qisaa	Isaiah	13	10	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1899712	1Qisaa	Isaiah	13	17	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1899716	1Qisaa	Isaiah	13	17	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1899728	1Qisaa	Isaiah	13	18	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1899733	1Qisaa	Isaiah	13	18	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1899754	1Qisaa	Isaiah	13	20	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1899759	1Qisaa	Isaiah	13	20	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1899766	1Qisaa	Isaiah	13	20	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1899772	1Qisaa	Isaiah	13	20	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1899810	1Qisaa	Isaiah	13	22	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1899814	1Qisaa	Isaiah	14	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1899953	1Qisaa	Isaiah	14	8	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1900083	1Qisaa	Isaiah	14	17	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1900117	1Qisaa	Isaiah	14	20	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1900122	1Qisaa	Isaiah	14	20	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900127	1Qisaa	Isaiah	14	20	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1900193	1Qisaa	Isaiah	14	24	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1900247	1Qisaa	Isaiah	14	27	KJ	KJ>	KJ>	CMM	CMM	NA	NA	NA		NA	conj					nnn	nnn	כיא
1900252	1Qisaa	Isaiah	14	27	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin				W	nn	nn	מי
1900259	1Qisaa	Isaiah	14	27	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin				W	nn	nn	מי
1900279	1Qisaa	Isaiah	14	29	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900283	1Qisaa	Isaiah	14	29	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900319	1Qisaa	Isaiah	14	31	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900335	1Qisaa	Isaiah	14	32	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900347	1Qisaa	Isaiah	15	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900355	1Qisaa	Isaiah	15	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900431	1Qisaa	Isaiah	15	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900439	1Qisaa	Isaiah	15	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900446	1Qisaa	Isaiah	15	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900451	1Qisaa	Isaiah	15	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900457	1Qisaa	Isaiah	15	6	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1900471	1Qisaa	Isaiah	15	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900486	1Qisaa	Isaiah	15	9	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900491	1Qisaa	Isaiah	15	9	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900557	1Qisaa	Isaiah	16	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900607	1Qisaa	Isaiah	16	7	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1900622	1Qisaa	Isaiah	16	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900634	1Qisaa	Isaiah	16	9	KJ	KJ>	KJ>	CMM	CMM	NA	NA	NA		NA	conj					nnn	nnn	כיא
1900655	1Qisaa	Isaiah	16	10	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1900658	1Qisaa	Isaiah	16	10	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1900663	1Qisaa	Isaiah	16	10	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1900685	1Qisaa	Isaiah	16	12	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900687	1Qisaa	Isaiah	16	12	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900700	1Qisaa	Isaiah	16	12	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1900741	1Qisaa	Isaiah	16	14	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1900863	1Qisaa	Isaiah	17	8	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1900873	1Qisaa	Isaiah	17	8	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1900905	1Qisaa	Isaiah	17	10	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1900912	1Qisaa	Isaiah	17	10	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1901072	1Qisaa	Isaiah	18	4	KJ	KJ>	KJ>	CMM	CMM	NA	NA	NA		NA	conj					nnn	nnn	כיא
1901094	1Qisaa	Isaiah	18	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1901420	1Qisaa	Isaiah	19	15	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1901540	1Qisaa	Isaiah	19	20	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1901878	1Qisaa	Isaiah	21	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902018	1Qisaa	Isaiah	21	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902038	1Qisaa	Isaiah	21	16	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902062	1Qisaa	Isaiah	21	17	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902074	1Qisaa	Isaiah	22	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902087	1Qisaa	Isaiah	22	2	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1902091	1Qisaa	Isaiah	22	2	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1902128	1Qisaa	Isaiah	22	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902199	1Qisaa	Isaiah	22	9	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902237	1Qisaa	Isaiah	22	11	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1902245	1Qisaa	Isaiah	22	11	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1902288	1Qisaa	Isaiah	22	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902336	1Qisaa	Isaiah	22	16	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin				W	nn	nn	מי
1902339	1Qisaa	Isaiah	22	16	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902513	1Qisaa	Isaiah	22	25	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902522	1Qisaa	Isaiah	23	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902559	1Qisaa	Isaiah	23	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902567	1Qisaa	Isaiah	23	4	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1902570	1Qisaa	Isaiah	23	4	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1902573	1Qisaa	Isaiah	23	4	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1902612	1Qisaa	Isaiah	23	8	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					nn	nn	מי
1902668	1Qisaa	Isaiah	23	12	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1902682	1Qisaa	Isaiah	23	12	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1902692	1Qisaa	Isaiah	23	13	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1902709	1Qisaa	Isaiah	23	14	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902771	1Qisaa	Isaiah	23	18	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1902774	1Qisaa	Isaiah	23	18	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1902776	1Qisaa	Isaiah	23	18	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902843	1Qisaa	Isaiah	24	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902871	1Qisaa	Isaiah	24	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1902919	1Qisaa	Isaiah	24	9	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1902960	1Qisaa	Isaiah	24	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903063	1Qisaa	Isaiah	24	18	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903102	1Qisaa	Isaiah	24	20	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1903151	1Qisaa	Isaiah	24	23	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903172	1Qisaa	Isaiah	25	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903181	1Qisaa	Isaiah	25	2	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903197	1Qisaa	Isaiah	25	2	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1903210	1Qisaa	Isaiah	25	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903228	1Qisaa	Isaiah	25	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903319	1Qisaa	Isaiah	25	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903347	1Qisaa	Isaiah	25	10	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903432	1Qisaa	Isaiah	26	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903440	1Qisaa	Isaiah	26	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903447	1Qisaa	Isaiah	26	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903497	1Qisaa	Isaiah	26	9	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903544	1Qisaa	Isaiah	26	12	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903641	1Qisaa	Isaiah	26	19	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903667	1Qisaa	Isaiah	26	21	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903686	1Qisaa	Isaiah	26	21	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1903752	1Qisaa	Isaiah	27	4	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					nn	nn	מי
1903838	1Qisaa	Isaiah	27	9	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1903844	1Qisaa	Isaiah	27	10	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903873	1Qisaa	Isaiah	27	11	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1903874	1Qisaa	Isaiah	27	11	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1903880	1Qisaa	Isaiah	27	11	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1903885	1Qisaa	Isaiah	27	11	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1904087	1Qisaa	Isaiah	28	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904097	1Qisaa	Isaiah	28	9	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					nn	nn	מי
1904102	1Qisaa	Isaiah	28	9	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					nn	nn	מי
1904112	1Qisaa	Isaiah	28	10	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904130	1Qisaa	Isaiah	28	11	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904159	1Qisaa	Isaiah	28	12	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1904213	1Qisaa	Isaiah	28	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904226	1Qisaa	Isaiah	28	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904228	1Qisaa	Isaiah	28	15	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1904230	1Qisaa	Isaiah	28	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904258	1Qisaa	Isaiah	28	16	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1904292	1Qisaa	Isaiah	28	18	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1904296	1Qisaa	Isaiah	28	18	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904309	1Qisaa	Isaiah	28	19	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904325	1Qisaa	Isaiah	28	20	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904337	1Qisaa	Isaiah	28	21	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904367	1Qisaa	Isaiah	28	22	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904406	1Qisaa	Isaiah	28	25	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				H	nnn	nnn	לוא
1904436	1Qisaa	Isaiah	28	27	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904437	1Qisaa	Isaiah	28	27	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1904448	1Qisaa	Isaiah	28	27	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904459	1Qisaa	Isaiah	28	28	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904460	1Qisaa	Isaiah	28	28	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1904471	1Qisaa	Isaiah	28	28	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1904668	1Qisaa	Isaiah	29	9	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1904677	1Qisaa	Isaiah	29	10	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904723	1Qisaa	Isaiah	29	11	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1904725	1Qisaa	Isaiah	29	11	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904735	1Qisaa	Isaiah	29	12	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1904745	1Qisaa	Isaiah	29	12	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1904753	1Qisaa	Isaiah	29	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904817	1Qisaa	Isaiah	29	15	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					nn	nn	מי
1904820	1Qisaa	Isaiah	29	15	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin				W	nn	nn	מי
1904831	1Qisaa	Isaiah	29	16	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904836	1Qisaa	Isaiah	29	16	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1904843	1Qisaa	Isaiah	29	16	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1904847	1Qisaa	Isaiah	29	17	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				H	nnn	nnn	לוא
1904897	1Qisaa	Isaiah	29	20	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904937	1Qisaa	Isaiah	29	22	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1904942	1Qisaa	Isaiah	29	22	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1904947	1Qisaa	Isaiah	29	23	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1904987	1Qisaa	Isaiah	30	1	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1904994	1Qisaa	Isaiah	30	1	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1905009	1Qisaa	Isaiah	30	2	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905038	1Qisaa	Isaiah	30	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1905052	1Qisaa	Isaiah	30	5	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905055	1Qisaa	Isaiah	30	5	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905059	1Qisaa	Isaiah	30	5	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1905061	1Qisaa	Isaiah	30	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1905101	1Qisaa	Isaiah	30	6	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905139	1Qisaa	Isaiah	30	9	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1905146	1Qisaa	Isaiah	30	9	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905157	1Qisaa	Isaiah	30	10	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905162	1Qisaa	Isaiah	30	10	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905236	1Qisaa	Isaiah	30	14	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905239	1Qisaa	Isaiah	30	14	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1905256	1Qisaa	Isaiah	30	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1905276	1Qisaa	Isaiah	30	15	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1905281	1Qisaa	Isaiah	30	16	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905282	1Qisaa	Isaiah	30	16	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1905337	1Qisaa	Isaiah	30	18	KJ	KJ>	KJ>	CMM	CMM	NA	NA	NA		NA	conj					nnn	nnn	כיא
1905346	1Qisaa	Isaiah	30	19	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1905355	1Qisaa	Isaiah	30	19	L>	LW>	LW>	CCM	CCM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905377	1Qisaa	Isaiah	30	20	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1905401	1Qisaa	Isaiah	30	21	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1905404	1Qisaa	Isaiah	30	21	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj				W	nn	nn	כי
1905618	1Qisaa	Isaiah	30	31	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1905650	1Qisaa	Isaiah	30	33	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1905692	1Qisaa	Isaiah	31	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1905697	1Qisaa	Isaiah	31	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1905701	1Qisaa	Isaiah	31	1	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1905709	1Qisaa	Isaiah	31	1	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905722	1Qisaa	Isaiah	31	2	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905739	1Qisaa	Isaiah	31	3	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1905745	1Qisaa	Isaiah	31	3	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1905761	1Qisaa	Isaiah	31	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1905783	1Qisaa	Isaiah	31	4	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905788	1Qisaa	Isaiah	31	4	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905831	1Qisaa	Isaiah	31	7	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1905854	1Qisaa	Isaiah	31	8	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905858	1Qisaa	Isaiah	31	8	L>	LW>	LW>	CMC	CMC	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905864	1Qisaa	Isaiah	31	8	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1905931	1Qisaa	Isaiah	32	3	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1905954	1Qisaa	Isaiah	32	5	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905963	1Qisaa	Isaiah	32	5	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1905967	1Qisaa	Isaiah	32	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1906039	1Qisaa	Isaiah	32	10	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1906076	1Qisaa	Isaiah	32	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1906084	1Qisaa	Isaiah	32	14	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1906195	1Qisaa	Isaiah	33	1	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1906200	1Qisaa	Isaiah	33	1	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא
1906252	1Qisaa	Isaiah	33	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1906293	1Qisaa	Isaiah	33	8	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא
1906358	1Qisaa	Isaiah	33	14	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					nn	nn	מי
