tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	vowel_count	other_vowel_ending	final_h	line	column	has_pronominal_suffix	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
70740	MT	Numbers	2	24	PQD[	PQDJM	PQD	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	פקדים	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
70773	MT	Numbers	2	26	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		W	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
70798	MT	Numbers	2	28	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		W	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
70820	MT	Numbers	2	30	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		W	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
70830	MT	Numbers	2	31	PQD[	PQDJM	PQD	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	פקדים	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
70851	MT	Numbers	2	32	PQD[	PQWDJ	PQWD	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	פקודי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
70858	MT	Numbers	2	32	PQD[	PQWDJ	PQWD	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	פקודי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
70948	MT	Numbers	3	3	MCX[	MCXJM	MCX	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	משחים	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
71056	MT	Numbers	3	9	NTN[	NTWNM	NTWN	CCMC	CCMCC	qal	ptcp	pl	m	unknown	verb		M			nnnnn	nnnnn	נתונם	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
71057	MT	Numbers	3	9	NTN[	NTWNM	NTWN	CCMC	CCMCC	qal	ptcp	pl	m	unknown	verb		M			nnnnn	nnnnn	נתונם	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
71238	MT	Numbers	3	22	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J			nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	0	0	1	nnn	nnn	last		0
71248	MT	Numbers	3	22	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J			nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	0	0	1	nnn	nnn	last		0
71431	MT	Numbers	3	34	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		W	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
71525	MT	Numbers	3	39	PQD[	PQWDJ	PQWD	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	פקודי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
71625	MT	Numbers	3	43	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		L	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
72497	MT	Numbers	4	36	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J			nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	0	0	1	nnn	nnn	last		0
72506	MT	Numbers	4	37	PQD[	PQWDJ	PQWD	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	פקודי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
72528	MT	Numbers	4	38	PQD[	PQWDJ	PQWD	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J		W	nnnnn	nnnnn	פקודי	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
72561	MT	Numbers	4	40	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J			nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	0	0	1	nnn	nnn	last		0
72574	MT	Numbers	4	41	PQD[	PQWDJ	PQWD	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	פקודי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
72593	MT	Numbers	4	42	PQD[	PQWDJ	PQWD	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J		W	nnnnn	nnnnn	פקודי	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
72626	MT	Numbers	4	44	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J			nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	0	0	1	nnn	nnn	last		0
72634	MT	Numbers	4	45	PQD[	PQWDJ	PQWD	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	פקודי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
72651	MT	Numbers	4	46	PQD[	PQDJM	PQD	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	פקדים	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
72695	MT	Numbers	4	48	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J			nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	0	0	1	nnn	nnn	last		0
72719	MT	Numbers	4	49	PQD[	PQDJW	PQD	CCC	CCCCC	qal	ptcp	pl	m	unknown	verb	W	J		W	nnnnn	nnnnn	פקדיו	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
72742	MT	Numbers	5	2	YR<[	YRW<	YRW<	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	צרוע	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
73672	MT	Numbers	6	15	BLL[	BLWLT	BLWL	CCMC	CCMCC	qal	ptcp	pl	f	unknown	verb		T			nnnnn	nnnnn	בלולת	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
73679	MT	Numbers	6	15	MCX[	MCXJM	MCX	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnn	nnnnn	משחים	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
73937	MT	Numbers	7	2	PQD[	PQDJM	PQD	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	פקדים	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
74149	MT	Numbers	7	13	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
74231	MT	Numbers	7	19	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
74312	MT	Numbers	7	25	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
74393	MT	Numbers	7	31	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
74474	MT	Numbers	7	37	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
74555	MT	Numbers	7	43	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
74636	MT	Numbers	7	49	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
74717	MT	Numbers	7	55	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
74798	MT	Numbers	7	61	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
74879	MT	Numbers	7	67	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
74960	MT	Numbers	7	73	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
75041	MT	Numbers	7	79	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
75363	MT	Numbers	8	8	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
75508	MT	Numbers	8	16	NTN[	NTNJM	NTN	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnn	nnnnn	נתנים	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
75509	MT	Numbers	8	16	NTN[	NTNJM	NTN	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnn	nnnnn	נתנים	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
75569	MT	Numbers	8	19	NTN[	NTNJM	NTN	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnn	nnnnn	נתנים	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
77395	MT	Numbers	11	26	KTB[	KTBJM	KTB	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		B	nnnnn	nnnnn	כתבים	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
78986	MT	Numbers	14	29	PQD[	PQDJKM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	KM	J			nnnnnn	nnnnnn	פקדיכם	0		noH	-	-	1	0	0	1	nnn	nnn	last		0
79383	MT	Numbers	15	4	BLL[	BLWL	BLWL	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	בלול	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
79419	MT	Numbers	15	6	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
79464	MT	Numbers	15	9	BLL[	BLWL	BLWL	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	בלול	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
80819	MT	Numbers	17	4	FRP[	FRPJM	FRP	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	שרפים	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
81431	MT	Numbers	18	6	NTN[	NTNJM	NTN	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnn	nnnnn	נתנים	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
82335	MT	Numbers	19	15	PTX[	PTWX	PTWX	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	פתוח	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
83318	MT	Numbers	21	8	NCK[	NCWK	NCWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				H	nnnn	nnnn	נשוך	0		noH	-	-	0	1	0	0	nnnn	nnnn	last	W	1
84063	MT	Numbers	22	12	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ברוך	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
84280	MT	Numbers	22	23	CLP[	CLWPH	CLWP	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	שלופה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
84468	MT	Numbers	22	31	CLP[	CLPH	CLP	CCC	CCCM	qal	ptcp	sg	f	unknown	verb		H			nnnn	nnnn	שלפה	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
85347	MT	Numbers	24	9	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ברוך	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
85350	MT	Numbers	24	9	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ארור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
86042	MT	Numbers	26	7	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J			nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	0	0	1	nnn	nnn	last		0
86202	MT	Numbers	26	18	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		L	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
86260	MT	Numbers	26	22	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		L	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
86295	MT	Numbers	26	25	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		L	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
86327	MT	Numbers	26	27	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		L	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
86415	MT	Numbers	26	34	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		W	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
86457	MT	Numbers	26	37	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		L	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
86520	MT	Numbers	26	41	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		W	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
86548	MT	Numbers	26	43	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		L	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
86598	MT	Numbers	26	47	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		L	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
86636	MT	Numbers	26	50	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		W	nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	1	0	1	nnn	nnn	last		0
86645	MT	Numbers	26	51	PQD[	PQWDJ	PQWD	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	פקודי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
86688	MT	Numbers	26	54	PQD[	PQDJW	PQD	CCC	CCCCC	qal	ptcp	pl	m	unknown	verb	W	J			nnnnn	nnnnn	פקדיו	0		noH	-	-	1	0	0	1	nnn	nnn	last		0
86715	MT	Numbers	26	57	PQD[	PQWDJ	PQWD	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	פקודי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
86813	MT	Numbers	26	62	PQD[	PQDJHM	PQD	CCC	CCCMCC	qal	ptcp	pl	m	unknown	verb	HM	J			nnnnnn	nnnnnn	פקדיהם	0		noH	-	-	1	0	0	1	nnn	nnn	last		0
86842	MT	Numbers	26	63	PQD[	PQWDJ	PQWD	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	פקודי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
86866	MT	Numbers	26	64	PQD[	PQWDJ	PQWD	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J		M	nnnnn	nnnnn	פקודי	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
87416	MT	Numbers	28	5	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
87492	MT	Numbers	28	9	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
87533	MT	Numbers	28	12	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
87547	MT	Numbers	28	12	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
87561	MT	Numbers	28	13	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
87691	MT	Numbers	28	20	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
87819	MT	Numbers	28	28	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
87914	MT	Numbers	29	3	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
88018	MT	Numbers	29	9	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
88114	MT	Numbers	29	14	BLL[	BLWLH	BLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
88734	MT	Numbers	30	10	GRC[	GRWCH	GRWC	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		W	nnnnn	nnnnn	גרושה	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
88947	MT	Numbers	31	5	XLY[	XLWYJ	XLWY	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	חלוצי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
89142	MT	Numbers	31	14	PQD[	PQWDJ	PQWD	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	פקודי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
89464	MT	Numbers	31	30	>XZ[	>XZ	>XZ	CCC	CCC	qal	ptcp	sg	m	unknown	verb					nnn	nnn	אחז	0		noH	-	-	0	0	0	0	nnn	nnn	last		0
89717	MT	Numbers	31	47	>XZ[	>XZ	>XZ	CCC	CCC	qal	ptcp	sg	m	unknown	verb				H	nnn	nnn	אחז	0		noH	-	-	0	1	0	0	nnn	nnn	last		0
89750	MT	Numbers	31	48	PQD[	PQDJM	PQD	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	פקדים	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
90281	MT	Numbers	32	21	XLY[	XLWY	XLWY	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	חלוץ	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
90387	MT	Numbers	32	27	XLY[	XLWY	XLWY	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	חלוץ	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
90437	MT	Numbers	32	29	XLY[	XLWY	XLWY	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	חלוץ	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
90463	MT	Numbers	32	30	XLY[	XLWYJM	XLWY	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	חלוצים	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
90491	MT	Numbers	32	32	XLY[	XLWYJM	XLWY	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	חלוצים	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
93062	MT	Deuteronomy	1	13	JD<[	JD<JM	JD<	MCC	MCCMC	qal	ptcp	pl	m	unknown	verb		JM		W	nnnnn	nnnnn	ידעים	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
93089	MT	Deuteronomy	1	15	JD<[	JD<JM	JD<	MCC	MCCMC	qal	ptcp	pl	m	unknown	verb		JM		W	nnnnn	nnnnn	ידעים	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
94904	MT	Deuteronomy	3	18	XLY[	XLWYJM	XLWY	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	חלוצים	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
97163	MT	Deuteronomy	6	11	XYB[	XYWBJM	XYWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	חצובים	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
97738	MT	Deuteronomy	7	14	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ברוך	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
98662	MT	Deuteronomy	9	10	KTB[	KTBJM	KTB	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnn	nnnnn	כתבים	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
101576	MT	Deuteronomy	14	7	CS<[	CSW<H	CSW<	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	שסועה	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
104925	MT	Deuteronomy	21	6	<RP=[	<RWPH	<RWP	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	ערופה	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
105090	MT	Deuteronomy	21	15	>HB[	>HWBH	>HWB	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	אהובה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
105094	MT	Deuteronomy	21	15	FN>[	FNW>H	FNW>	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	שנואה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
105100	MT	Deuteronomy	21	15	>HB[	>HWBH	>HWB	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	אהובה	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
105103	MT	Deuteronomy	21	15	FN>[	FNW>H	FNW>	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		WH	nnnnn	nnnnn	שנואה	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
105131	MT	Deuteronomy	21	16	>HB[	>HWBH	>HWB	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	אהובה	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
105136	MT	Deuteronomy	21	16	FN>[	FNW>H	FNW>	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	שנואה	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
105145	MT	Deuteronomy	21	17	FN>[	FNW>H	FNW>	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	שנואה	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
105700	MT	Deuteronomy	22	22	B<L[	B<LT	B<L	CCC	CCCC	qal	ptcp	sg	f	unknown	verb		T			nnnn	nnnn	בעלת	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
105910	MT	Deuteronomy	23	2	PY<[	PYW<	PYW<	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	פצוע	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
105913	MT	Deuteronomy	23	2	KRT[	KRWT	KRWT	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	כרות	0		noH	-	-	0	1	0	0	nnnn	nnnn	last	W	1
107002	MT	Deuteronomy	25	10	XLY[	XLWY	XLWY	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	חלוץ	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
107938	MT	Deuteronomy	27	15	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ארור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
107964	MT	Deuteronomy	27	16	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ארור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
107975	MT	Deuteronomy	27	17	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ארור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
107985	MT	Deuteronomy	27	18	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ארור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
