tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	has_nme	type	vowel_letter	has_vowel_letter
272533	MT	Ezekiel	17	17	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WB	nnnn	nnnn	בנות	1	nme	W	0
272848	MT	Ezekiel	18	9	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
273785	MT	Ezekiel	20	12	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
273980	MT	Ezekiel	20	21	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
274511	MT	Ezekiel	20	44	<FH[	<FWTJ	<F	CC	CCMCM	qal	infc		unknown	unknown	verb	J	WT		B	nnnnn	nnnnn	עשותי	1	nme	W	0
275011	MT	Ezekiel	21	27	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
275133	MT	Ezekiel	21	34	XZH[	XZWT	XZ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	חזות	1	nme	W	0
275490	MT	Ezekiel	22	19	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות	1	nme	W	0
276028	MT	Ezekiel	23	21	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	עשות	1	nme	W	0
276211	MT	Ezekiel	23	30	ZNH[	ZNWTK	ZN	CC	CCMCC	qal	infc		unknown	unknown	verb	K	WT		B	nnnnn	nnnnn	זנותך	1	nme	W	0
277274	MT	Ezekiel	25	12	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
277346	MT	Ezekiel	25	15	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
277888	MT	Ezekiel	27	5	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
277912	MT	Ezekiel	27	7	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
278719	MT	Ezekiel	28	22	<FH[	<FWTJ	<F	CC	CCMCM	qal	infc		unknown	unknown	verb	J	WT		B	nnnnn	nnnnn	עשותי	1	nme	W	0
278820	MT	Ezekiel	28	26	<FH[	<FWTJ	<F	CC	CCMCM	qal	infc		unknown	unknown	verb	J	WT		B	nnnnn	nnnnn	עשותי	1	nme	W	0
278963	MT	Ezekiel	29	6	HJH[	HJWTM	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT			nnnnn	nnnnn	היותם	1	nme	W	0
279147	MT	Ezekiel	29	15	RDH[	RDWT	RD	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	רדות	1	nme	W	0
279163	MT	Ezekiel	29	16	PNH[	PNWTM	PN	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		B	nnnnn	nnnnn	פנותם	1	nme	W	0
281083	MT	Ezekiel	33	12	XJH[	XJWT	XJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	חיות	1	nme	W	0
281143	MT	Ezekiel	33	15	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
281671	MT	Ezekiel	34	8	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות	1	nme	W	0
281727	MT	Ezekiel	34	10	R<H[	R<WT	R<	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	רעות	1	nme	W	0
281766	MT	Ezekiel	34	12	HJH[	HJWTW	HJ	CC	CCMCM	qal	infc		unknown	unknown	verb	W	WT			nnnnn	nnnnn	היותו	1	nme	W	0
282221	MT	Ezekiel	35	5	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות	1	nme	W	0
282464	MT	Ezekiel	36	3	HJH[	HJWTKM	HJ	CC	CCMCCC	qal	infc		unknown	unknown	verb	KM	WT		L	nnnnnn	nnnnnn	היותכם	1	nme	W	0
283178	MT	Ezekiel	36	37	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
283821	MT	Ezekiel	37	28	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	היות	1	nme	W	0
286229	MT	Ezekiel	41	6	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
287527	MT	Ezekiel	43	17	PNH[	PNWT	PN	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	פנות	1	nme	W	0
287898	MT	Ezekiel	44	7	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
287966	MT	Ezekiel	44	10	T<H[	T<WT	T<	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	תעות	1	nme	W	0
288090	MT	Ezekiel	44	15	T<H[	T<WT	T<	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	תעות	1	nme	W	0
290409	MT	Ezekiel	48	11	T<H[	T<WT	T<	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	תעות	1	nme	W	0
291428	MT	Hosea	2	17	<LH[	<LTH	<L	CC	CCCC	qal	infc		unknown	unknown	verb	H	T			nnnn	nnnn	עלתה	1	nme		0
294767	MT	Joel	2	20	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
294778	MT	Joel	2	21	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
296119	MT	Amos	3	10	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
296392	MT	Amos	4	8	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות	1	nme	W	0
297205	MT	Amos	7	1	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עלות	1	nme	W	0
297605	MT	Amos	8	6	QNH[	QNWT	QN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	קנות	1	nme	W	0
298325	MT	Obadiah	1	11	CBH[	CBWT	CB	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	שבות	1	nme	W	0
299285	MT	Jonah	3	10	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
299312	MT	Jonah	4	2	HJH[	HJWTJ	HJ	CC	CCMCM	qal	infc		unknown	unknown	verb	J	WT			nnnnn	nnnnn	היותי	1	nme	W	0
299403	MT	Jonah	4	6	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
299426	MT	Jonah	4	7	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	עלות	1	nme	W	0
300609	MT	Micah	5	1	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
300617	MT	Micah	5	1	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
300984	MT	Micah	6	8	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
301289	MT	Micah	7	11	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
302383	MT	Habakkuk	1	13	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	ראות	1	nme	W	0
302467	MT	Habakkuk	2	1	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
302640	MT	Habakkuk	2	10	QYH[	QYWT	QY	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	קצות	1	nme	W	0
302765	MT	Habakkuk	2	18	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
303022	MT	Habakkuk	3	16	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עלות	1	nme	W	0
304814	MT	Haggai	2	16	HJH[	HJWTM	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		M	nnnnn	nnnnn	היותם	1	nme	W	0
305111	MT	Zechariah	1	6	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
305408	MT	Zechariah	2	4	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
305472	MT	Zechariah	2	6	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
306375	MT	Zechariah	5	11	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
306836	MT	Zechariah	7	7	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	היות	1	nme	W	0
309855	MT	Malachi	2	4	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
310039	MT	Malachi	2	13	PNH[	PNWT	PN	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	פנות	1	nme	W	0
312000	MT	Psalms	11	2	JRH=[	JRWT	JR	MC	MCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ירות	1	nme	W	0
312245	MT	Psalms	14	2	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
312477	MT	Psalms	16	10	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
312589	MT	Psalms	17	11	NVH[	NVWT	NV	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	נטות	1	nme	W	0
314451	MT	Psalms	27	4	XZH[	XZWT	XZ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	חזות	1	nme	W	0
314561	MT	Psalms	27	13	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
315707	MT	Psalms	34	13	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
315924	MT	Psalms	35	13	XLH[	XLWTM	XL	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		B	nnnnn	nnnnn	חלותם	1	nme	W	0
317099	MT	Psalms	40	9	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
317162	MT	Psalms	40	13	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
317185	MT	Psalms	40	15	SPH[	SPWTH	SP	CC	CCMCC	qal	infc		unknown	unknown	verb	H	WT		L	nnnnn	nnnnn	ספותה	1	nme	W	0
317290	MT	Psalms	41	7	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
318138	MT	Psalms	46	6	PNH[	PNWT	PN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	פנות	1	nme	W	0
318841	MT	Psalms	50	21	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות	1	nme	W	0
319218	MT	Psalms	53	3	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
320564	MT	Psalms	62	10	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עלות	1	nme	W	0
320609	MT	Psalms	63	1	HJH[	HJWTW	HJ	CC	CCMCM	qal	infc		unknown	unknown	verb	W	WT		B	nnnnn	nnnnn	היותו	1	nme	W	0
320636	MT	Psalms	63	3	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
320758	MT	Psalms	64	5	JRH=[	JRWT	JR	MC	MCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ירות	1	nme	W	0
321878	MT	Psalms	69	24	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	ראות	1	nme	W	0
322147	MT	Psalms	71	9	KLH[	KLWT	KL	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	כלות	1	nme	W	0
323335	MT	Psalms	77	8	RYH[	RYWT	RY	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	רצות	1	nme	W	0
323362	MT	Psalms	77	11	CNH[	CNWT	CN	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	שנות	1	nme	W	0
324229	MT	Psalms	78	71	R<H[	R<WT	R<	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	רעות	1	nme	W	0
326356	MT	Psalms	90	12	MNH[	MNWT	MN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	מנות	1	nme	W	0
328191	MT	Psalms	103	18	<FH[	<FWTM	<F	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		L	nnnnn	nnnnn	עשותם	1	nme	W	0
328677	MT	Psalms	105	12	HJH[	HJWTM	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		B	nnnnn	nnnnn	היותם	1	nme	W	0
329009	MT	Psalms	106	5	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
330116	MT	Psalms	109	16	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
330207	MT	Psalms	109	23	NVH[	NVWTW	NV	CC	CCMCM	qal	infc		unknown	unknown	verb	W	WT		K	nnnnn	nnnnn	נטותו	1	nme	W	0
330613	MT	Psalms	113	6	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
331135	MT	Psalms	118	8	XSH[	XSWT	XS	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	חסות	1	nme	W	0
331145	MT	Psalms	118	9	XSH[	XSWT	XS	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	חסות	1	nme	W	0
331589	MT	Psalms	119	37	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	ראות	1	nme	W	0
332179	MT	Psalms	119	112	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
332284	MT	Psalms	119	126	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
332950	MT	Psalms	124	3	XRH[	XRWT	XR	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	חרות	1	nme	W	0
333095	MT	Psalms	126	2	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
333101	MT	Psalms	126	3	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
334622	MT	Psalms	140	5	DXH[	DXWT	DX	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	דחות	1	nme	W	0
334834	MT	Psalms	142	1	HJH[	HJWTW	HJ	CC	CCMCM	qal	infc		unknown	unknown	verb	W	WT		B	nnnnn	nnnnn	היותו	1	nme	W	0
335032	MT	Psalms	143	10	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
335944	MT	Psalms	149	7	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
335963	MT	Psalms	149	9	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
336110	MT	Job	1	4	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	שתות	1	nme	W	0
337565	MT	Job	5	26	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	עלות	1	nme	W	0
337926	MT	Job	7	7	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
338626	MT	Job	10	4	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	ראות	1	nme	W	0
341840	MT	Job	23	9	<FH[	<FTW	<F	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		B	nnnn	nnnn	עשתו	1	nme		0
342828	MT	Job	28	25	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
342839	MT	Job	28	26	<FH[	<FTW	<F	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		B	nnnn	nnnn	עשתו	1	nme		0
343815	MT	Job	32	1	<NH[	<NWT	<N	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	ענות	1	nme	W	0
344439	MT	Job	34	9	RYH[	RYTW	RY	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		B	nnnn	nnnn	רצתו	1	nme		0
345087	MT	Job	36	20	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עלות	1	nme	W	0
346741	MT	Job	42	8	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
347367	MT	Proverbs	2	14	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
347696	MT	Proverbs	3	27	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	היות	1	nme	W	0
347701	MT	Proverbs	3	27	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
348126	MT	Proverbs	5	11	KLH[	KLWT	KL	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	כלות	1	nme	W	0
349540	MT	Proverbs	10	23	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
350970	MT	Proverbs	15	28	<NH[	<NWT	<N	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ענות	1	nme	W	0
351080	MT	Proverbs	16	7	RYH[	RYWT	RY	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	רצות	1	nme	W	0
351127	MT	Proverbs	16	12	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
351167	MT	Proverbs	16	16	QNH[	QNWT	QN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		W	nnnn	nnnn	קנות	1	nme	W	0
351499	MT	Proverbs	17	16	QNH[	QNWT	QN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	קנות	1	nme	W	0
352105	MT	Proverbs	19	27	CGH[	CGWT	CG	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שגות	1	nme	W	0
352477	MT	Proverbs	21	7	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
352558	MT	Proverbs	21	15	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
352654	MT	Proverbs	21	25	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
352888	MT	Proverbs	22	19	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
353368	MT	Proverbs	24	1	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
354879	MT	Proverbs	29	2	RBH[	RBWT	RB	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	רבות	1	nme	W	0
355010	MT	Proverbs	29	16	RBH[	RBWT	RB	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	רבות	1	nme	W	0
356021	MT	Ruth	1	12	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	היות	1	nme	W	0
356050	MT	Ruth	1	13	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות	1	nme	W	0
356509	MT	Ruth	2	12	XSH[	XSWT	XS	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	חסות	1	nme	W	0
356761	MT	Ruth	2	23	KLH[	KLWT	KL	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	כלות	1	nme	W	0
356829	MT	Ruth	3	3	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	שתות	1	nme	W	0
357229	MT	Ruth	4	5	QNH[	QNWTK	QN	CC	CCMCC	qal	infc		unknown	unknown	verb	K	WT			nnnnn	nnnnn	קנותך	1	nme	W	0
358710	MT	Song_of_songs	6	2	R<H[	R<WT	R<	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	רעות	1	nme	W	0
358838	MT	Song_of_songs	6	11	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
358844	MT	Song_of_songs	6	11	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
359389	MT	Ecclesiastes	1	8	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
359492	MT	Ecclesiastes	1	13	<NH===[	<NWT	<N	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ענות	1	nme	W	0
359785	MT	Ecclesiastes	2	11	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
359804	MT	Ecclesiastes	2	12	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
360178	MT	Ecclesiastes	3	3	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
360181	MT	Ecclesiastes	3	4	BKH[	BKWT	BK	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בכות	1	nme	W	0
360231	MT	Ecclesiastes	3	7	XCH[	XCWT	XC	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	חשות	1	nme	W	0
360268	MT	Ecclesiastes	3	10	<NH===[	<NWT	<N	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ענות	1	nme	W	0
360314	MT	Ecclesiastes	3	12	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	עשות	1	nme	W	0
360373	MT	Ecclesiastes	3	15	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
360441	MT	Ecclesiastes	3	18	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	ראות	1	nme	W	0
360545	MT	Ecclesiastes	3	22	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
360872	MT	Ecclesiastes	4	17	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
361045	MT	Ecclesiastes	5	10	RBH[	RBWT	RB	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	רבות	1	nme	W	0
361178	MT	Ecclesiastes	5	17	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	שתות	1	nme	W	0
361181	MT	Ecclesiastes	5	17	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	ראות	1	nme	W	0
362108	MT	Ecclesiastes	8	11	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
362208	MT	Ecclesiastes	8	15	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	שתות	1	nme	W	0
362237	MT	Ecclesiastes	8	16	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	ראות	1	nme	W	0
362557	MT	Ecclesiastes	9	10	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
363161	MT	Ecclesiastes	11	7	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
363468	MT	Ecclesiastes	12	12	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
365637	MT	Esther	1	8	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
