tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	final_h	line	column	has_pronominal_suffix	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter	syllable_recs
108236	MT	Deuteronomy	28	9	QWM[	JQJMK	JQJM	CCMC	CCMCC	hif	impf	sg	m	p3	verb	K				nnnnn	nnnnn	יקימך		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
108418	MT	Deuteronomy	28	15	NFG[	HFJGWK	HFJG	CCMC	CCMCMC	hif	perf	pl	unknown	p3	verb	K			W	nnnnnn	nnnnnn	השיגוך		noH	-	-	1	1	0	0	nnnn	nnnn	last	J	1	0
108485	MT	Deuteronomy	28	21	DBQ[	JDBQ	JDBQ	CCCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ידבק		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
108609	MT	Deuteronomy	28	26	XRD[	MXRJD	MXRJD	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מחריד		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
108659	MT	Deuteronomy	28	29	YLX[	TYLJX	TYLJX	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תצליח		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
108787	MT	Deuteronomy	28	36	HLK[	JWLK	JWLK	CMCC	CMCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יולך		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
108794	MT	Deuteronomy	28	36	QWM[	TQJM	TQJM	CCMC	CCMC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תקים		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
108930	MT	Deuteronomy	28	45	NFG[	HFJGWK	HFJG	CCMC	CCMCMC	hif	perf	pl	unknown	p3	verb	K			W	nnnnnn	nnnnnn	השיגוך		noH	-	-	1	1	0	0	nnnn	nnnn	last	J	1	0
109003	MT	Deuteronomy	28	48	CMD[	HCMJDW	HCMJD	CCCMC	CCCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	השמידו		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
109049	MT	Deuteronomy	28	51	C>R[	JC>JR	JC>JR	CCCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישאיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
109061	MT	Deuteronomy	28	51	>BD[	H>BJDW	H>BJD	CCCMC	CCCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	האבידו		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
109064	MT	Deuteronomy	28	52	YRR[	HYR	HYR	CCC	CCC	hif	perf	sg	m	p3	verb				W	nnn	nnn	הצר		noH	-	-	0	1	0	0	nnn	nnn	last		0	0
109085	MT	Deuteronomy	28	52	YRR[	HYR	HYR	CCC	CCC	hif	perf	sg	m	p3	verb				W	nnn	nnn	הצר		noH	-	-	0	1	0	0	nnn	nnn	last		0	0
109117	MT	Deuteronomy	28	53	YWQ[	JYJQ	JYJQ	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יציק		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
109155	MT	Deuteronomy	28	55	C>R[	HC>JR	HC>JR	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השאיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
109164	MT	Deuteronomy	28	55	YWQ[	JYJQ	JYJQ	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יציק		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
109228	MT	Deuteronomy	28	57	YWQ[	JYJQ	JYJQ	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יציק		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
109268	MT	Deuteronomy	28	59	PL>[	HPL>	HPL>	CCCM	CCCM	hif	perf	sg	m	p3	verb				W	nnnn	nnnn	הפלא		noH	-	-	0	1	0	0	nnnn	nnnn	last		0	0
109286	MT	Deuteronomy	28	60	CWB[	HCJB	HCJB	CCMC	CCMC	hif	perf	sg	m	p3	verb				W	nnnn	nnnn	השיב		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
109359	MT	Deuteronomy	28	63	>BD[	H>BJD	H>BJD	CCCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	האביד		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
109363	MT	Deuteronomy	28	63	CMD[	HCMJD	HCMJD	CCCMC	CCCMC	hif	infc		unknown	unknown	verb				WL	nnnnn	nnnnn	השמיד		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
109378	MT	Deuteronomy	28	64	PWY[	HPJYK	HPJY	CCMC	CCMCC	hif	perf	sg	m	p3	verb	K			W	nnnnn	nnnnn	הפיצך		noH	-	-	1	1	0	0	nnnn	nnnn	last	J	1	0
109414	MT	Deuteronomy	28	65	RG<[	TRGJ<	TRGJ<	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תרגיע		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
109449	MT	Deuteronomy	28	66	>MN[	T>MJN	T>MJN	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תאמין		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
109479	MT	Deuteronomy	28	68	CWB[	HCJBK	HCJB	CCMC	CCMCC	hif	perf	sg	m	p3	verb	K			W	nnnnn	nnnnn	השיבך		noH	-	-	1	1	0	0	nnnn	nnnn	last	J	1	0
109695	MT	Deuteronomy	29	8	FKL[	TFKJLW	TFKJL	CCCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תשכילו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
109748	MT	Deuteronomy	29	12	QWM[	HQJM	HQJM	CCMC	CCMC	hif	infc		unknown	unknown	verb					nnnn	nnnn	הקים		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
109959	MT	Deuteronomy	29	20	BDL[	HBDJLW	HBDJL	CCCMC	CCCMCM	hif	perf	sg	m	p3	verb	W			W	nnnnnn	nnnnnn	הבדילו		noH	-	-	1	1	0	0	nnnnn	nnnnn	last	J	1	0
110024	MT	Deuteronomy	29	22	YMX[	TYMX	TYMX	CCCC	CCCC	hif	impf	sg	f	p3	verb					nnnn	nnnn	תצמח		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
110116	MT	Deuteronomy	29	26	BW>[	HBJ>	HBJ>	CCMM	CCMM	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הביא		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
110205	MT	Deuteronomy	30	1	NDX[	HDJXK	HDJX	CCMC	CCMCC	hif	perf	sg	m	p3	verb	K				nnnnn	nnnnn	הדיחך		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
110252	MT	Deuteronomy	30	3	PWY[	HPJYK	HPJY	CCMC	CCMCC	hif	perf	sg	m	p3	verb	K				nnnnn	nnnnn	הפיצך		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
110273	MT	Deuteronomy	30	5	BW>[	HBJ>K	HBJ>	CCMC	CCMCC	hif	perf	sg	m	p3	verb	K			W	nnnnn	nnnnn	הביאך		noH	-	-	1	1	0	0	nnnn	nnnn	last	J	1	0
110448	MT	Deuteronomy	30	12	CM<[	JCM<NW	JCM<	CCCC	CCCCCM	hif	impf	sg	m	p3	verb	NW			W	nnnnnn	nnnnnn	ישמענו		noH	-	-	1	1	0	0	nnnn	nnnn	last		0	0
110473	MT	Deuteronomy	30	13	CM<[	JCM<NW	JCM<	CCCC	CCCCCM	hif	impf	sg	m	p3	verb	NW			W	nnnnnn	nnnnnn	ישמענו		noH	-	-	1	1	0	0	nnnn	nnnn	last		0	0
110574	MT	Deuteronomy	30	18	>RK[	T>RJKN	T>RJK	CCCMC	CCCMCC	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תאריכן		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
110713	MT	Deuteronomy	31	3	CMD[	JCMJD	JCMJD	CCCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישמיד		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
110752	MT	Deuteronomy	31	4	CMD[	HCMJD	HCMJD	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השמיד		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
110827	MT	Deuteronomy	31	7	NXL[	TNXJLNH	TNXJL	CCCMC	CCCMCCM	hif	impf	sg	m	p2	verb	H				nnnnnnn	nnnnnnn	תנחילנה		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
111068	MT	Deuteronomy	31	16	PRR[	HPR	HPR	CCC	CCC	hif	perf	sg	m	p3	verb				W	nnn	nnn	הפר		noH	-	-	0	1	0	0	nnn	nnn	last		0	0
111122	MT	Deuteronomy	31	18	STR[	>STJR	>STJR	CCCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אסתיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
111170	MT	Deuteronomy	31	20	BW>[	>BJ>NW	>BJ>	CCMC	CCMCCM	hif	impf	sg	unknown	p1	verb	W				nnnnnn	nnnnnn	אביאנו		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
111198	MT	Deuteronomy	31	20	PRR[	HPR	HPR	CCC	CCC	hif	perf	sg	m	p3	verb				W	nnn	nnn	הפר		noH	-	-	0	1	0	0	nnn	nnn	last		0	0
111237	MT	Deuteronomy	31	21	BW>[	>BJ>NW	>BJ>	CCMC	CCMCCM	hif	impf	sg	unknown	p1	verb	W				nnnnnn	nnnnnn	אביאנו		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
111274	MT	Deuteronomy	31	23	BW>[	TBJ>	TBJ>	CCMM	CCMM	hif	impf	sg	m	p2	verb					nnnn	nnnn	תביא		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
111365	MT	Deuteronomy	31	28	QHL[	HQHJLW	HQHJL	CCCMC	CCCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	הקהילו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
111383	MT	Deuteronomy	31	28	<WD[	><JDH	><JD	CCMC	CCMCM	hif	impf	sg	unknown	p1	verb				W	nnnnn	nnnnn	אעידה		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
111398	MT	Deuteronomy	31	29	CXT[	TCXTWN	TCXT	CCCC	CCCCMC	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תשחתון		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
111425	MT	Deuteronomy	31	29	K<S[	HK<JSW	HK<JS	CCCMC	CCCMCM	hif	infc		unknown	unknown	verb	W			L	nnnnnn	nnnnnn	הכעיסו		noH	-	-	1	1	0	0	nnnnn	nnnnn	last	J	1	0
111445	MT	Deuteronomy	32	1	>ZN[	H>ZJNW	H>ZJN	CCCMC	CCCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	האזינו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
111539	MT	Deuteronomy	32	7	NGD[	JGDK	JGD	CCC	CCCC	hif	impf	sg	m	p3	verb	K			W	nnnn	nnnn	יגדך		noH	-	-	1	1	0	0	nnn	nnn	last		0	0
111549	MT	Deuteronomy	32	8	PRD[	HPRJDW	HPRJD	CCCMC	CCCMCM	hif	infc		unknown	unknown	verb	W			B	nnnnnn	nnnnnn	הפרידו		noH	-	-	1	1	0	0	nnnnn	nnnnn	last	J	1	0
111552	MT	Deuteronomy	32	8	NYB[	JYB	JYB	CCC	CCC	hif	impf	sg	m	p3	verb					nnn	nnn	יצב		noH	-	-	0	0	0	0	nnn	nnn	last		0	0
111583	MT	Deuteronomy	32	11	<WR[	J<JR	J<JR	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יעיר		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
111602	MT	Deuteronomy	32	13	RKB[	JRKBHW	JRKB	CCCC	CCCCCM	hif	impf	sg	m	p3	verb	HW				nnnnnn	nnnnnn	ירכבהו		noH	-	-	1	0	0	0	nnnn	nnnn	last		0	0
111659	MT	Deuteronomy	32	16	QN>[	JQN>HW	JQN>	CCCC	CCCCCM	hif	impf	pl	m	p3	verb	HW				nnnnnn	nnnnnn	יקנאהו		noH	-	-	1	0	0	0	nnnn	nnnn	last		0	0
111664	MT	Deuteronomy	32	16	K<S[	JK<JSHW	JK<JS	CCCMC	CCCMCCM	hif	impf	pl	m	p3	verb	HW				nnnnnnn	nnnnnnn	יכעיסהו		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
111700	MT	Deuteronomy	32	20	STR[	>STJRH	>STJR	CCCMC	CCCMCM	hif	impf	sg	unknown	p1	verb					nnnnnn	nnnnnn	אסתירה		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
111724	MT	Deuteronomy	32	21	QN>[	>QNJ>M	>QNJ>	CCCMC	CCCMCC	hif	impf	sg	unknown	p1	verb	M				nnnnnn	nnnnnn	אקניאם		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
111731	MT	Deuteronomy	32	21	K<S[	>K<JSM	>K<JS	CCCMC	CCCMCC	hif	impf	sg	unknown	p1	verb	M				nnnnnn	nnnnnn	אכעיסם		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
111792	MT	Deuteronomy	32	26	CBT[	>CBJTH	>CBJT	CCCMC	CCCMCM	hif	impf	sg	unknown	p1	verb					nnnnnn	nnnnnn	אשביתה		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
111824	MT	Deuteronomy	32	29	FKL[	JFKJLW	JFKJL	CCCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	ישכילו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
111835	MT	Deuteronomy	32	30	NWS[	JNJSW	JNJS	CCMC	CCMCM	hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יניסו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
111844	MT	Deuteronomy	32	30	SGR[	HSGJRM	HSGJR	CCCMC	CCCMCC	hif	perf	sg	m	p3	verb	M				nnnnnn	nnnnnn	הסגירם		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
111948	MT	Deuteronomy	32	39	MWT[	>MJT	>MJT	CCMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אמית		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
111959	MT	Deuteronomy	32	39	NYL[	MYJL	MYJL	CCMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מציל		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
111980	MT	Deuteronomy	32	41	CWB[	>CJB	>CJB	CCMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אשיב		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
111988	MT	Deuteronomy	32	42	CKR[	>CKJR	>CKJR	CCCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אשכיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
112005	MT	Deuteronomy	32	43	RNN[	HRNJNW	HRNJN	CCCMC	CCCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	הרנינו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
112014	MT	Deuteronomy	32	43	CWB[	JCJB	JCJB	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ישיב		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
112067	MT	Deuteronomy	32	46	<WD[	M<JD	M<JD	CCMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מעיד		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
112101	MT	Deuteronomy	32	47	>RK[	T>RJKW	T>RJK	CCCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תאריכו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
112324	MT	Deuteronomy	33	7	BW>[	TBJ>NW	TBJ>	CCMC	CCMCCM	hif	impf	sg	m	p2	verb	W				nnnnnn	nnnnnn	תביאנו		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
112364	MT	Deuteronomy	33	9	NKR[	HKJR	HKJR	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הכיר		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
112534	MT	Deuteronomy	33	20	RXB[	MRXJB	MRXJB	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מרחיב		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
113045	MT	Joshua	1	6	NXL[	TNXJL	TNXJL	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תנחיל		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
113085	MT	Joshua	1	7	FKL[	TFKJL	TFKJL	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תשכיל		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
113116	MT	Joshua	1	8	YLX[	TYLJX	TYLJX	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תצליח		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
113121	MT	Joshua	1	8	FKL[	TFKJL	TFKJL	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תשכיל		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
113162	MT	Joshua	1	11	KWN[	HKJNW	HKJN	CCMC	CCMCM	hif	impv	pl	m	p2	verb					nnnnn	nnnnn	הכינו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
113223	MT	Joshua	1	13	NWX[	MNJX	MNJX	CCMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מניח		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
113265	MT	Joshua	1	15	NWX[	JNJX	JNJX	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יניח		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
113486	MT	Joshua	2	5	NFG[	TFJGWM	TFJG	CCMC	CCMCMC	hif	impf	pl	m	p2	verb	M				nnnnnn	nnnnnn	תשיגום		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
113690	MT	Joshua	2	14	NGD[	TGJDW	TGJD	CCMC	CCMCM	hif	impf	pl	m	p2	verb					nnnnn	nnnnn	תגידו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
113838	MT	Joshua	2	20	NGD[	TGJDJ	TGJD	CCMC	CCMCM	hif	impf	sg	f	p2	verb					nnnnn	nnnnn	תגידי		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
114098	MT	Joshua	3	7	XLL[	>XL	>XL	CCC	CCC	hif	impf	sg	unknown	p1	verb					nnn	nnn	אחל		noH	-	-	0	0	0	0	nnn	nnn	last		0	0
114440	MT	Joshua	4	3	KWN[	HKJN	HKJN	CCMC	CCMC	hif	infc		unknown	unknown	verb					nnnn	nnnn	הכין		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
114468	MT	Joshua	4	4	KWN[	HKJN	HKJN	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הכין		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
114493	MT	Joshua	4	5	RWM[	HRJMW	HRJM	CCMC	CCMCM	hif	impv	pl	m	p2	verb				W	nnnnn	nnnnn	הרימו		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
114600	MT	Joshua	4	9	QWM[	HQJM	HQJM	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הקים		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
114851	MT	Joshua	4	20	QWM[	HQJM	HQJM	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הקים		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
115133	MT	Joshua	5	7	QWM[	HQJM	HQJM	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הקים		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
115449	MT	Joshua	6	5	RW<[	JRJ<W	JRJ<	CCMC	CCMCM	hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יריעו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
115578	MT	Joshua	6	10	RW<[	TRJ<W	TRJ<	CCMC	CCMCM	hif	impf	pl	m	p2	verb					nnnnn	nnnnn	תריעו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
115581	MT	Joshua	6	10	CM<[	TCMJ<W	TCMJ<	CCCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תשמיעו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
115594	MT	Joshua	6	10	RW<[	HRJ<W	HRJ<	CCMC	CCMCM	hif	impv	pl	m	p2	verb					nnnnn	nnnnn	הריעו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
115744	MT	Joshua	6	16	RW<[	HRJ<W	HRJ<	CCMC	CCMCM	hif	impv	pl	m	p2	verb					nnnnn	nnnnn	הריעו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
115778	MT	Joshua	6	17	XB>[	HXB>TH	HXB>	CCCC	CCCCCM	hif	perf	sg	f	p3	verb					nnnnnn	nnnnnn	החבאתה		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
115792	MT	Joshua	6	18	XRM[	TXRJMW	TXRJM	CCCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תחרימו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
116021	MT	Joshua	6	25	XB>[	HXBJ>H	HXBJ>	CCCMC	CCCMCM	hif	perf	sg	f	p3	verb					nnnnnn	nnnnnn	החביאה		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
116065	MT	Joshua	6	26	NYB[	JYJB	JYJB	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יציב		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
116264	MT	Joshua	7	7	<BR[	H<BJR	H<BJR	CCCMC	CCCMC	hif	infc		unknown	unknown	verb					nnnnn	nnnnn	העביר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
116281	MT	Joshua	7	7	>BD[	H>BJDNW	H>BJD	CCCMC	CCCMCCM	hif	infc		unknown	unknown	verb	NW			L	nnnnnnn	nnnnnnn	האבידנו		noH	-	-	1	1	0	0	nnnnn	nnnnn	last	J	1	0
116316	MT	Joshua	7	9	KRT[	HKRJTW	HKRJT	CCCMC	CCCMCM	hif	perf	pl	unknown	p3	verb				W	nnnnnn	nnnnnn	הכריתו		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
116395	MT	Joshua	7	12	CMD[	TCMJDW	TCMJD	CCCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תשמידו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
116428	MT	Joshua	7	13	SWR[	HSJRKM	HSJR	CCMC	CCMCCC	hif	infc		unknown	unknown	verb	KM				nnnnnn	nnnnnn	הסירכם		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
116902	MT	Joshua	8	4	RXQ[	TRXJQW	TRXJQ	CCCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תרחיקו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
116942	MT	Joshua	8	6	NTQ[	HTJQNW	HTJQ	CCMC	CCMCCM	hif	infc		unknown	unknown	verb	NW				nnnnnn	nnnnnn	התיקנו		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
117393	MT	Joshua	8	22	C>R[	HC>JR	HC>JR	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השאיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
117476	MT	Joshua	8	26	CWB[	HCJB	HCJB	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	השיב		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
117485	MT	Joshua	8	26	XRM[	HXRJM	HXRJM	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	החרים		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
117604	MT	Joshua	8	31	NWP[	HNJP	HNJP	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הניף		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
118267	MT	Joshua	9	24	CMD[	HCMJD	HCMJD	CCCMC	CCCMC	hif	infc		unknown	unknown	verb				WL	nnnnn	nnnnn	השמיד		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
118384	MT	Joshua	10	1	CLM[	HCLJMW	HCLJM	CCCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	השלימו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
118451	MT	Joshua	10	4	CLM[	HCLJMH	HCLJM	CCCMC	CCCMCM	hif	perf	sg	f	p3	verb					nnnnnn	nnnnnn	השלימה		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
118608	MT	Joshua	10	11	CLK[	HCLJK	HCLJK	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השליך		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
118775	MT	Joshua	10	18	PQD[	HPQJDW	HPQJD	CCCMC	CCCMCM	hif	impv	pl	m	p2	verb				W	nnnnnn	nnnnnn	הפקידו		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
119045	MT	Joshua	10	28	XRM[	HXRM	HXRM	CCCC	CCCC	hif	perf	sg	m	p3	verb					nnnn	nnnn	החרם		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
119055	MT	Joshua	10	28	C>R[	HC>JR	HC>JR	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השאיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
119106	MT	Joshua	10	30	C>R[	HC>JR	HC>JR	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השאיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
119185	MT	Joshua	10	33	C>R[	HC>JR	HC>JR	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השאיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
