tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
128508	MT	Judges	2	14	<MD[	<MD	<MD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עמד	nnn	nnn	first		0
128568	MT	Judges	2	17	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמע	nnn	nnn	first		0
129325	MT	Judges	3	28	<BR[	<BR	<BR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבר	nnn	nnn	first		0
129973	MT	Judges	5	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
129975	MT	Judges	5	2	PR<[	PR<	PR<	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	פרע	nnn	nnn	first		0
130191	MT	Judges	5	16	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמע	nnn	nnn	first		0
130697	MT	Judges	6	13	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
131199	MT	Judges	6	32	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
131451	MT	Judges	7	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
131464	MT	Judges	7	3	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
131820	MT	Judges	7	15	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				K	nnn	nnn	שמע	nnn	nnn	first		0
131984	MT	Judges	7	20	TQ<[	TQW<	TQW<	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	תקוע	nnnn	nnnn	first	W	1
132067	MT	Judges	7	24	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
132155	MT	Judges	8	1	QR>[	QR>WT	QR>	CCC	CCMMC	qal	infc		unknown	unknown	verb		WT			nnnnn	nnnnn	קראות	nnn	nnn	first		0
132325	MT	Judges	8	9	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
132464	MT	Judges	8	15	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
132893	MT	Judges	9	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
132905	MT	Judges	9	2	MCL[	MCL	MCL	CCC	CCC	qal	infc		unknown	unknown	verb				H	nnn	nnn	משל	nnn	nnn	first		0
132913	MT	Judges	9	2	MCL[	MCL	MCL	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	משל	nnn	nnn	first		0
133049	MT	Judges	9	8	MCX[	MCX	MCX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	משח	nnn	nnn	first		0
133384	MT	Judges	9	24	HRG[	HRG	HRG	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	הרג	nnn	nnn	first		0
133525	MT	Judges	9	31	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
133562	MT	Judges	9	33	ZRX[	ZRX	ZRX	CCC	CCC	qal	infc		unknown	unknown	verb				K	nnn	nnn	זרח	nnn	nnn	first		0
134079	MT	Judges	9	56	HRG[	HRG	HRG	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	הרג	nnn	nnn	first		0
134312	MT	Judges	10	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
134718	MT	Judges	11	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
134816	MT	Judges	11	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
134904	MT	Judges	11	20	<BR[	<BR	<BR	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	עבר	nnn	nnn	first		0
135809	MT	Judges	13	6	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
136941	MT	Judges	15	10	>SR[	>SWR	>SWR	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	אסור	nnnn	nnnn	first	W	1
137014	MT	Judges	15	13	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
137220	MT	Judges	16	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
137242	MT	Judges	16	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
137643	MT	Judges	16	18	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
137752	MT	Judges	16	23	ZBX[	ZBX	ZBX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	זבח	nnn	nnn	first		0
137879	MT	Judges	16	27	FXQ[	FXWQ	FXWQ	CCMC	CCMC	qal	infc		unknown	unknown	verb				B	nnnn	nnnn	שחוק	nnnn	nnnn	first	W	1
139306	MT	Judges	19	9	<RB=[	<RB	<RB	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	ערב	nnn	nnn	first		0
139644	MT	Judges	19	22	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
139725	MT	Judges	19	25	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמע	nnn	nnn	first		0
139999	MT	Judges	20	5	HRG[	HRG	HRG	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	הרג	nnn	nnn	first		0
140045	MT	Judges	20	8	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
140134	MT	Judges	20	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
140168	MT	Judges	20	13	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמע	nnn	nnn	first		0
140357	MT	Judges	20	22	<RK[	<RK	<RK	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	ערך	nnn	nnn	first		0
140387	MT	Judges	20	23	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
140514	MT	Judges	20	28	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
141005	MT	Judges	21	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
141104	MT	Judges	21	5	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
141202	MT	Judges	21	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
141361	MT	Judges	21	18	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
141403	MT	Judges	21	20	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
141600	MT	1_Samuel	1	3	ZBX[	ZBX	ZBX	CCC	CCC	qal	infc		unknown	unknown	verb				WL	nnn	nnn	זבח	nnn	nnn	first		0
141960	MT	1_Samuel	1	21	ZBX[	ZBX	ZBX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	זבח	nnn	nnn	first		0
142467	MT	1_Samuel	2	19	ZBX[	ZBX	ZBX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	זבח	nnn	nnn	first		0
142867	MT	1_Samuel	2	36	>KL[	>KL	>KL	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אכל	nnn	nnn	first		0
142959	MT	1_Samuel	3	6	QR>[	QR>	QR>	CCC	CCM	qal	infc		unknown	unknown	verb					nnn	nnn	קרא	nnn	nnn	first		0
142997	MT	1_Samuel	3	8	QR>[	QR>	QR>	CCC	CCM	qal	infc		unknown	unknown	verb					nnn	nnn	קרא	nnn	nnn	first		0
143800	MT	1_Samuel	4	21	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
144057	MT	1_Samuel	5	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
144146	MT	1_Samuel	6	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
144647	MT	1_Samuel	6	20	<MD[	<MD	<MD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עמד	nnn	nnn	first		0
144670	MT	1_Samuel	6	21	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
144704	MT	1_Samuel	7	1	CMR[	CMR	CMR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמר	nnn	nnn	first		0
144740	MT	1_Samuel	7	3	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
144873	MT	1_Samuel	7	8	Z<Q[	Z<Q	Z<Q	CCC	CCC	qal	infc		unknown	unknown	verb				M	nnn	nnn	זעק	nnn	nnn	first		0
145211	MT	1_Samuel	8	7	MLK[	MLK	MLK	CCC	CCC	qal	infc		unknown	unknown	verb				M	nnn	nnn	מלך	nnn	nnn	first		0
145313	MT	1_Samuel	8	12	XRC=[	XRC	XRC	CCC	CCC	qal	infc		unknown	unknown	verb				WL	nnn	nnn	חרש	nnn	nnn	first		0
145317	MT	1_Samuel	8	12	QYR=[	QYR	QYR	CCC	CCC	qal	infc		unknown	unknown	verb				WL	nnn	nnn	קצר	nnn	nnn	first		0
145422	MT	1_Samuel	8	19	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמע	nnn	nnn	first		0
145719	MT	1_Samuel	9	9	DRC[	DRWC	DRWC	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	דרוש	nnnn	nnnn	first	W	1
145769	MT	1_Samuel	9	11	C>B[	C>B	C>B	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שאב	nnn	nnn	first		0
145821	MT	1_Samuel	9	13	>KL[	>KL	>KL	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אכל	nnn	nnn	first		0
145882	MT	1_Samuel	9	15	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
146123	MT	1_Samuel	9	24	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
146167	MT	1_Samuel	9	26	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
146278	MT	1_Samuel	10	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
146417	MT	1_Samuel	10	8	ZBX[	ZBX	ZBX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	זבח	nnn	nnn	first		0
146878	MT	1_Samuel	11	2	NQR[	NQWR	NQWR	CCMC	CCMC	qal	infc		unknown	unknown	verb				B	nnnn	nnnn	נקור	nnnn	nnnn	first	W	1
146996	MT	1_Samuel	11	7	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
147617	MT	1_Samuel	12	17	C>L[	C>WL	C>WL	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	שאול	nnnn	nnnn	first	W	1
147670	MT	1_Samuel	12	19	C>L[	C>L	C>L	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שאל	nnn	nnn	first		0
147743	MT	1_Samuel	12	23	XV>[	XV>	XV>	CCC	CCM	qal	infc		unknown	unknown	verb				M	nnn	nnn	חטא	nnn	nnn	first		0
147747	MT	1_Samuel	12	23	XDL[	XDL	XDL	CCC	CCC	qal	infc		unknown	unknown	verb				M	nnn	nnn	חדל	nnn	nnn	first		0
147857	MT	1_Samuel	13	3	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
147866	MT	1_Samuel	13	4	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
148237	MT	1_Samuel	13	20	LVC[	LVWC	LVWC	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	לטוש	nnnn	nnnn	first	W	1
148396	MT	1_Samuel	14	4	<BR[	<BR	<BR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבר	nnn	nnn	first		0
148861	MT	1_Samuel	14	24	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
148970	MT	1_Samuel	14	28	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
149072	MT	1_Samuel	14	33	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
149080	MT	1_Samuel	14	33	>KL[	>KL	>KL	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אכל	nnn	nnn	first		0
149122	MT	1_Samuel	14	34	>KL[	>KL	>KL	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אכל	nnn	nnn	first		0
149756	MT	1_Samuel	15	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
149798	MT	1_Samuel	15	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
149870	MT	1_Samuel	15	15	ZBX[	ZBX	ZBX	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	זבח	nnn	nnn	first		0
150002	MT	1_Samuel	15	21	ZBX[	ZBX	ZBX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	זבח	nnn	nnn	first		0
150021	MT	1_Samuel	15	22	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				K	nnn	nnn	שמע	nnn	nnn	first		0
150026	MT	1_Samuel	15	22	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	שמע	nnn	nnn	first		0
150285	MT	1_Samuel	16	1	MLK[	MLK	MLK	CCC	CCC	qal	infc		unknown	unknown	verb				M	nnn	nnn	מלך	nnn	nnn	first		0
150326	MT	1_Samuel	16	2	ZBX[	ZBX	ZBX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	זבח	nnn	nnn	first		0
150375	MT	1_Samuel	16	5	ZBX[	ZBX	ZBX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	זבח	nnn	nnn	first		0
150745	MT	1_Samuel	16	22	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
150927	MT	1_Samuel	17	8	<RK[	<RK	<RK	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	ערך	nnn	nnn	first		0
151337	MT	1_Samuel	17	26	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
151380	MT	1_Samuel	17	27	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
152054	MT	1_Samuel	17	53	DLQ[	DLQ	DLQ	CCC	CCC	qal	infc		unknown	unknown	verb				M	nnn	nnn	דלק	nnn	nnn	first		0
152611	MT	1_Samuel	18	22	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
152662	MT	1_Samuel	18	24	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
152850	MT	1_Samuel	19	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
153103	MT	1_Samuel	19	11	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
153174	MT	1_Samuel	19	15	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
153258	MT	1_Samuel	19	19	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
153537	MT	1_Samuel	20	5	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	אכול	nnnn	nnnn	first	W	1
153932	MT	1_Samuel	20	24	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	אכול	nnnn	nnnn	first	W	1
154344	MT	1_Samuel	20	42	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
154672	MT	1_Samuel	21	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
154934	MT	1_Samuel	22	8	KRT[	KRT	KRT	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	כרת	nnn	nnn	first		0
155006	MT	1_Samuel	22	11	QR>[	QR>	QR>	CCC	CCM	qal	infc		unknown	unknown	verb				L	nnn	nnn	קרא	nnn	nnn	first		0
155104	MT	1_Samuel	22	15	C>L[	C>WL	C>WL			qal	infc		unknown	unknown	verb					nnnn	nnnn	שאול	nnnn	nnnn	first	W	1
155182	MT	1_Samuel	22	17	CLX[	CLX	CLX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שלח	nnn	nnn	first		0
155186	MT	1_Samuel	22	17	PG<[	PG<	PG<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	פגע	nnn	nnn	first		0
155332	MT	1_Samuel	23	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
155350	MT	1_Samuel	23	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
155399	MT	1_Samuel	23	4	C>L[	C>L	C>L	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שאל	nnn	nnn	first		0
155446	MT	1_Samuel	23	6	BRX[	BRX	BRX	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	ברח	nnn	nnn	first		0
155733	MT	1_Samuel	23	19	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
155934	MT	1_Samuel	23	27	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
155948	MT	1_Samuel	23	28	RDP[	RDP	RDP	CCC	CCC	qal	infc		unknown	unknown	verb				M	nnn	nnn	רדף	nnn	nnn	first		0
155990	MT	1_Samuel	24	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
156127	MT	1_Samuel	24	7	CLX[	CLX	CLX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שלח	nnn	nnn	first		0
156175	MT	1_Samuel	24	9	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
156201	MT	1_Samuel	24	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
156808	MT	1_Samuel	25	14	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
157228	MT	1_Samuel	25	31	CPK[	CPK	CPK	CCC	CCC	qal	infc		unknown	unknown	verb				WL	nnn	nnn	שפך	nnn	nnn	first		0
157472	MT	1_Samuel	25	40	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
157494	MT	1_Samuel	25	41	RXY[	RXY	RXY	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	רחץ	nnn	nnn	first		0
157563	MT	1_Samuel	26	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
157694	MT	1_Samuel	26	6	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
157812	MT	1_Samuel	26	11	CLX[	CLX	CLX	CCC	CCC	qal	infc		unknown	unknown	verb				M	nnn	nnn	שלח	nnn	nnn	first		0
157896	MT	1_Samuel	26	14	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
158053	MT	1_Samuel	26	19	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
158152	MT	1_Samuel	26	23	CLX[	CLX	CLX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שלח	nnn	nnn	first		0
158461	MT	1_Samuel	27	11	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
158466	MT	1_Samuel	27	11	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
158487	MT	1_Samuel	27	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
158741	MT	1_Samuel	28	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
158784	MT	1_Samuel	28	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
159270	MT	1_Samuel	29	5	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
159605	MT	1_Samuel	30	8	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
159659	MT	1_Samuel	30	10	<BR[	<BR	<BR	CCC	CCC	qal	infc		unknown	unknown	verb				M	nnn	nnn	עבר	nnn	nnn	first		0
160093	MT	1_Samuel	30	26	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
160757	MT	2_Samuel	1	14	CLX[	CLX	CLX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שלח	nnn	nnn	first		0
160793	MT	2_Samuel	1	16	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
160974	MT	2_Samuel	2	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
161044	MT	2_Samuel	2	4	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
161423	MT	2_Samuel	2	22	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
161918	MT	2_Samuel	3	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
161923	MT	2_Samuel	3	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
161952	MT	2_Samuel	3	13	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
161981	MT	2_Samuel	3	14	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
162033	MT	2_Samuel	3	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
162054	MT	2_Samuel	3	18	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
162202	MT	2_Samuel	3	23	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
162459	MT	2_Samuel	3	34	NPL[	NPWL	NPWL	CCMC	CCMC	qal	infc		unknown	unknown	verb				K	nnnn	nnnn	נפול	nnnn	nnnn	first	W	1
162491	MT	2_Samuel	3	35	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
162847	MT	2_Samuel	4	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
162942	MT	2_Samuel	5	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
163062	MT	2_Samuel	5	6	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
163075	MT	2_Samuel	5	6	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
163290	MT	2_Samuel	5	19	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
163669	MT	2_Samuel	6	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
