tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs
2013508	4Q53	2_Samuel	15	11	HLK[	HWLKJM	HWLK	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM		W	rrrrrr	nnnnnn
2013525	4Q53	2_Samuel	15	12	J<Y[	JW<Y	JW<Y	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2013544	4Q53	2_Samuel	15	12	HLK[	HWLK	HWLK	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2013353	4Q53	2_Samuel	15	4	CPV[	CWPV	CWPV	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nrrr	nnnn
2013280	4Q53	2_Samuel	15	1	RWY[	RYJM	RY	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			rrnn	nnnn
2013159	4Q53	2_Samuel	14	30	QR<[	QRW<J	QRW<	CCMC	CCMCM	qal	ptcp	pl		NA	verb		J			nnnnn	nnnnn
2012820	4Q53	2_Samuel	14	18	C>L[	CW>L	CW>L	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrnn	nnnn
2012628	4Q53	2_Samuel	14	11	G>L[	GW>L	GW>L	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2014259	4Q54	1_Kings	8	7	PRF[	PRFJ	PRF	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			nnnn	nnnn
2013694	4Q54	1_Kings	7	25	PNH[	PNJM	PN	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			rrrr	nnnn
2013698	4Q54	1_Kings	7	25	PNH[	PNJM	PN	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			rrrr	nnnn
2013702	4Q54	1_Kings	7	25	PNH[	PNJM	PN	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			rrrr	nnnn
2013706	4Q54	1_Kings	7	25	PNH[	PNJM	PN	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			nnnn	nnnn
2013790	4Q54	1_Kings	7	30	JYQ[	JYQWT	JYQ	CCC	CCCMC	qal	ptcp	pl	f	NA	verb		WT			rrrrr	nnnnn
2014671	4Q55	Isaiah	11	13	YRR=[	YRRJ	YRR	CCC	CCCM	qal	ptca	pl	m	NA	verb		J		W	rrrr	nnnn
2015526	4Q55	Isaiah	21	14	JCB[	JCBJ	JCB	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			rrrr	nnnn
2015533	4Q55	Isaiah	21	14	NDD[	NWDD	NWDD	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
2015288	4Q55	Isaiah	20	6	JCB[	JCB	JCB	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2015337	4Q55	Isaiah	21	2	BGD[	BWGD	BWGD	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	rrrr	nnnn
2015338	4Q55	Isaiah	21	2	BGD[	BWGD	BWGD	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2015341	4Q55	Isaiah	21	2	CDD[	CWDD	CWDD	CMCC	CMCC	qal	ptca	sg	m	NA	verb				WH	rrrr	nnnn
2015342	4Q55	Isaiah	21	2	CDD[	CWDD	CWDD	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2015651	4Q55	Isaiah	22	16	XYB[	XYBJ	XYBJ	CCCM	CCCM	qal	ptca	sg	m	NA	verb					rnnn	nnnn
2015654	4Q55	Isaiah	22	16	XQQ[	XQQJ	XQQJ	CCCM	CCCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
2015134	4Q55	Isaiah	17	14	CSH[	CWSJNW	CWS	CMC	CMCMCM	qal	ptca	pl	m	NA	verb	NW	J			rrrrrr	nnnnnn
2015138	4Q55	Isaiah	17	14	BZZ[	BZZJNW	BZZ	CCC	CCCMCM	qal	ptca	pl	m	NA	verb	NW	J		L	rrrrrr	nnnnnn
2015485	4Q55	Isaiah	21	11	QR>[	QR>	QR>	CCM	CCM	qal	ptca	sg	m	NA	verb					rrr	nnn
2015488	4Q55	Isaiah	21	11	CMR[	CMR	CMR	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2015492	4Q55	Isaiah	21	11	CMR[	CMR	CMR	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2015543	4Q55	Isaiah	21	15	NVC[	NVWCH	NVWCH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb					rrrrr	nnnnn
2015548	4Q55	Isaiah	21	15	DRK[	DRWKH	DRWKH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb					rrrrr	nnnnn
2015925	4Q55	Isaiah	23	8	SXR[	SXRJH	SXR	CCC	CCCMC	qal	ptca	pl	m	NA	verb	H	J			nnnnn	nnnnn
2015361	4Q55	Isaiah	21	3	JLD[	JWLDH	JWLDH	CMCCM	CMCCM	qal	ptca	sg	f	NA	verb					rrrrr	nnnnn
2015728	4Q55	Isaiah	22	21	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	NA	verb				L	nnnn	nnnn
2015806	4Q55	Isaiah	22	25	TQ<[	TQW<H	TQW<H	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb				H	nnnnn	nnnnn
2014541	4Q55	Isaiah	6	4	QR>[	QWR>	QWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb				H	rrrr	nnnn
2014618	4Q55	Isaiah	6	8	>MR[	>WMR	>WMR	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
2014867	4Q55	Isaiah	13	8	JLD[	JWLDH	JWLDH	CMCCM	CMCCM	qal	ptca	sg	f	NA	verb				K	rrrrr	nnnnn
2015432	4Q55	Isaiah	21	8	<MD[	<WMD	<WMD	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
2015498	4Q55	Isaiah	21	12	CMR[	CMR	CMR	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2014880	4Q55	Isaiah	13	9	BW>[	B>	B>	CM	CM	qal	ptca	sg	m	NA	verb					rr	nn
2015746	4Q55	Isaiah	22	22	SGR[	SWGR	SWGR	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
2015751	4Q55	Isaiah	22	22	PTX[	PWTX	PWTX	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrnn	nnnn
2015165	4Q55	Isaiah	19	25	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn
2014566	4Q55	Isaiah	6	5	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
2014820	4Q55	Isaiah	13	5	BW>[	B>JM	B>	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			nnnn	nnnn
2015842	4Q55	Isaiah	23	2	JCB[	JWCBJ	JWCB	CMCC	CMCCM	qal	ptca	pl	m	NA	verb		J			nnnnn	nnnnn
2015844	4Q55	Isaiah	23	2	SXR[	SXR	SXR	CCC	CCC	qal	ptca	sg	m	NA	verb					nnr	nnn
2014429	4Q55	Isaiah	1	3	QNH[	QNHW	QN	CC	CCCM	qal	ptca	sg	m	NA	verb	HW				rrrr	nnnn
2015899	4Q55	Isaiah	23	6	JCB[	JCBJ	JCB	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			rrrr	nnnn
2015327	4Q55	Isaiah	21	1	BW>[	B>	B>	CM	CM	qal	ptca	sg	m	NA	verb					nn	nn
2015447	4Q55	Isaiah	21	9	BW>[	B>	B>	CM	CM	qal	ptca	sg	m	NA	verb					rr	nn
2015024	4Q55	Isaiah	17	9	<ZB[	<ZWBT	<ZWBT	CCMCC	CCMCC	qal	ptcp	sg	f	NA	verb				K	rrrrr	nnnnn
2017472	4Q56	Isaiah	19	10	<FH[	<FJ	<F	CC	CCM	qal	ptca	pl	m	NA	verb		J			nnr	nnn
2018395	4Q56	Isaiah	35	9	G>L[	G>WLJM	G>WL	CCCC	CCCCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrr	nnnnnn
2016288	4Q56	Isaiah	2	12	RWM[	M	M	C	C	qal	ptca	sg	m	NA	verb					n	n
2019029	4Q56	Isaiah	42	5	BR>[	BWR>	BWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2019033	4Q56	Isaiah	42	5	NVH[	NWVJHM	NWV	CMC	CMCMCC	qal	ptca	pl	m	NA	verb	HM	J		W	rrrrrr	nnnnnn
2019034	4Q56	Isaiah	42	5	RQ<[	RQ<	RQ<	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2019039	4Q56	Isaiah	42	5	NTN[	NTN	NTN	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2019047	4Q56	Isaiah	42	5	HLK[	HLKJM	HLK	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		L	rrrrr	nnnnn
2017924	4Q56	Isaiah	21	14	JCB[	JCBJ	JCB	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			rrrr	nnnn
2017930	4Q56	Isaiah	21	14	NDD[	NDD	NDD	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2019711	4Q56	Isaiah	51	14	Y<H[	Y<H	Y<H	CCM	CCM	qal	ptca	sg	m	NA	verb					rrr	nnn
2016542	4Q56	Isaiah	5	19	>MR[	>MRJM	>MR	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		H	rrrrr	nnnnn
2019993	4Q56	Isaiah	64	6	QR>[	QWR>	QWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2019216	4Q56	Isaiah	43	15	BR>[	BWR>	BWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
2018043	4Q56	Isaiah	24	17	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2019376	4Q56	Isaiah	44	27	>MR[	>MR	>MR	CCC	CCC	qal	ptca	sg	m	NA	verb				H	nnn	nnn
2016730	4Q56	Isaiah	5	28	CNN[	CNWNJM	CNWN	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrr	nnnnnn
2016734	4Q56	Isaiah	5	28	DRK[	DRKWT	DRK	CCC	CCCMC	qal	ptcp	pl	f	NA	verb		WT			rrrrr	nnnnn
2017218	4Q56	Isaiah	17	14	CSH[	CWSJNW	CWS	CMC	CMCMCM	qal	ptca	pl	m	NA	verb	NW	J			rrrrrr	nnnnnn
2017222	4Q56	Isaiah	17	14	BZZ[	BZZJNW	BZZ	CCC	CCCMCM	qal	ptca	pl	m	NA	verb	NW	J		L	rrrrrr	nnnnnn
2018325	4Q56	Isaiah	26	21	JY>[	JY>	JY>	CCM	CCM	qal	ptca	sg	m	NA	verb					rrr	nnn
2018331	4Q56	Isaiah	26	21	JCB[	JCB	JCB	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2018346	4Q56	Isaiah	26	21	HRG[	HRWGJH	HRWG	CCMC	CCMCCM	qal	ptcp	pl	m	NA	verb	H	J			rrrrrr	nnnnnn
2017482	4Q56	Isaiah	19	11	J<Y[	JW<YJ	JW<Y	CMCC	CMCCM	qal	ptca	pl	m	NA	verb		J			nnnnn	nnnnn
2018398	4Q56	Isaiah	35	10	PDH[	PDWJJ	PDWJJ	CCMCM	CCMCM	qal	ptcp	pl	m	NA	verb				W	rrrrr	nnnnn
2018103	4Q56	Isaiah	26	5	JCB[	JCBJ	JCB	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			nrrr	nnnn
2017883	4Q56	Isaiah	21	11	QR>[	QR>	QR>	CCM	CCM	qal	ptca	sg	m	NA	verb					nrr	nnn
2017886	4Q56	Isaiah	21	11	CMR[	CMR	CMR	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2017890	4Q56	Isaiah	21	11	CMR[	CMR	CMR	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2016303	4Q56	Isaiah	2	13	RWM[	RMJM	RM	CC	CCMC	qal	ptca	pl	m	NA	verb		JM		H	rrrr	nnnn
2018163	4Q56	Isaiah	26	9	JCB[	JCBJ	JCB	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			nnrr	nnnn
2019728	4Q56	Isaiah	51	15	RG<[	RG<	RG<	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2016561	4Q56	Isaiah	5	20	>MR[	>MRJM	>MR	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		H	nnnnn	nnnnn
2016569	4Q56	Isaiah	5	20	FJM[	FMJM	FM	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			nnnn	nnnn
2016577	4Q56	Isaiah	5	20	FJM[	FMJM	FM	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			rrrr	nnnn
2019124	4Q56	Isaiah	42	10	JRD[	JWRDJ	JWRD	CMCC	CMCCM	qal	ptca	pl	m	NA	verb		J			rrrrr	nnnnn
2019131	4Q56	Isaiah	42	10	JCB[	JCBJHM	JCB	CCC	CCCMCC	qal	ptca	pl	m	NA	verb	HM	J		W	rrrrrr	nnnnnn
2019829	4Q56	Isaiah	53	12	PC<[	PC<JM	PC<	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM			rrrrr	nnnnn
2019838	4Q56	Isaiah	53	12	PC<[	PC<JM	PC<	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		WL	rrrrr	nnnnn
2019579	4Q56	Isaiah	48	6	NYR[	NWYRWT	NWYR	CMCC	CMCCMC	qal	ptca	pl	f	NA	verb		WT		W	nnnrrr	nnnnnn
2017974	4Q56	Isaiah	22	25	TQ<[	TQW<H	TQW<H	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb				H	rrrrn	nnnnn
2019385	4Q56	Isaiah	44	28	>MR[	>MR	>MR	CCC	CCC	qal	ptca	sg	m	NA	verb				H	rrr	nnn
2019388	4Q56	Isaiah	44	28	R<H[	R<J	R<	CC	CCM	qal	ptca	sg	m	NA	verb	J				rrr	nnn
2019518	4Q56	Isaiah	46	1	QRS[	QRS	QRS	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2019528	4Q56	Isaiah	46	1	<MS[	<MSWT	<MS	CCC	CCCMC	qal	ptcp	pl	f	NA	verb		WT			nnnnn	nnnnn
2018284	4Q56	Isaiah	26	18	JCB[	JCBJ	JCB	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			rrrr	nnnn
2017998	4Q56	Isaiah	24	2	QNH[	QWNH	QWNH	CMCM	CMCM	qal	ptca	sg	m	NA	verb				K	rrrr	nnnn
2018000	4Q56	Isaiah	24	2	MKR[	MWKR	MWKR	CMCC	CMCC	qal	ptca	sg	m	NA	verb				K	rrrr	nnnn
2018004	4Q56	Isaiah	24	2	LWH=[	LWWH	LWWH	CCCM	CCCM	qal	ptca	sg	m	NA	verb				K	nnnn	nnnn
2018006	4Q56	Isaiah	24	2	NC>[	NCH	NCH	CCM	CCM	qal	ptca	sg	m	NA	verb				K	rrr	nnn
2018009	4Q56	Isaiah	24	2	NC>[	NC>	NC>	CCM	CCM	qal	ptca	sg	m	NA	verb					rrr	nnn
2019245	4Q56	Isaiah	44	20	R<H=[	R<H	R<H	CCM	CCM	qal	ptca	sg	m	NA	verb					rrr	nnn
2017671	4Q56	Isaiah	19	20	LXY[	LXYJM	LXY	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM			nnnnn	nnnnn
2017677	4Q56	Isaiah	19	20	RJB[	RB	RB	CC	CC	qal	ptca	sg	m	NA	verb				W	rr	nn
2020020	4Q56	Isaiah	64	7	JYR[	JYRNW	JYR	CCC	CCCCM	qal	ptca	sg	m	NA	verb	NW				rrrrr	nnnnn
2016320	4Q56	Isaiah	2	14	RWM[	RMJM	RM	CC	CCMC	qal	ptca	pl	m	NA	verb		JM		H	nnnn	nnnn
2019322	4Q56	Isaiah	44	24	G>L[	G>LK	G>L	CCC	CCCC	qal	ptca	sg	m	NA	verb	K				nnnn	nnnn
2019324	4Q56	Isaiah	44	24	JYR[	JYRK	JYR	CCC	CCCC	qal	ptca	sg	m	NA	verb	K			W	nnnn	nnnn
2019329	4Q56	Isaiah	44	24	<FH[	<FH	<FH	CCM	CCM	qal	ptca	sg	m	NA	verb					rrr	nnn
2019331	4Q56	Isaiah	44	24	NVH[	NVH	NVH	CCM	CCM	qal	ptca	sg	m	NA	verb					rrn	nnn
2019335	4Q56	Isaiah	44	24	RQ<[	RQ<	RQ<	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2019141	4Q56	Isaiah	42	11	JCB[	JCBJ	JCB	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			rrrr	nnnn
2018218	4Q56	Isaiah	26	14	MWT[	MTJM	MT	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			rrrr	nnnn
2016684	4Q56	Isaiah	5	25	NVH[	NVWJH	NVWJH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb					rrrrr	nnnnn
2017450	4Q56	Isaiah	19	8	PRF[	PRFJ	PRF	CCC	CCCM	qal	ptca	pl	m	NA	verb		J		W	rrrr	nnnn
2019415	4Q56	Isaiah	45	20	NF>[	NF>JM	NF>	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		H	rrnrn	nnnnn
2018077	4Q56	Isaiah	26	2	CMR[	CMR	CMR	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2018995	4Q56	Isaiah	42	3	RYY[	RYWY	RYWY	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nrrr	nnnn
2017896	4Q56	Isaiah	21	12	CMR[	CMR	CMR	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2016523	4Q56	Isaiah	5	17	GWR[	GRJM	GR	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			nnnn	nnnn
2019082	4Q56	Isaiah	42	7	JCB[	JCBJ	JCB	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			rrrr	nnnn
2018707	4Q56	Isaiah	39	6	BW>[	B>JM	B>	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			rrrr	nnnn
2019666	4Q56	Isaiah	49	23	>MN[	>MNJK	>MN	CCC	CCCMC	qal	ptca	pl	m	NA	verb	K	J			rrrrr	nnnnn
2018818	4Q56	Isaiah	40	22	JCB[	JCB	JCB	CCC	CCC	qal	ptca	sg	m	NA	verb				H	rrr	nnn
2018824	4Q56	Isaiah	40	22	JCB[	JCBJH	JCB	CCC	CCCMC	qal	ptca	pl	m	NA	verb	H	J		W	nnnnn	nnnnn
2018828	4Q56	Isaiah	40	22	NVH[	NWVH	NWVH	CMCM	CMCM	qal	ptca	sg	m	NA	verb				H	rrnn	nnnn
2016402	4Q56	Isaiah	3	16	NVH[	NVWWT	NVW	CCM	CCMMC	qal	ptcp	pl	f	NA	verb		WT			rrrrn	nnnnn
2016927	4Q56	Isaiah	13	9	BW>[	B>	B>	CM	CM	qal	ptca	sg	m	NA	verb					nn	nn
2019918	4Q56	Isaiah	61	1	CBH[	CBWJM	CBW	CCC	CCCCC	qal	ptcp	pl	m	NA	verb		JM		L	rrrrr	nnnnn
2019922	4Q56	Isaiah	61	1	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM		WL	rrrrrr	nnnnnn
2019345	4Q56	Isaiah	44	25	QSM[	QSMJM	QSM	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		W	rrrrr	nnnnn
2017774	4Q56	Isaiah	19	25	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn
2018288	4Q56	Isaiah	26	19	MWT[	MTJK	MT	CC	CCMC	qal	ptca	pl	m	NA	verb	K	J			nnnn	nnnn
2018294	4Q56	Isaiah	26	19	CKN[	CKNJ	CKN	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			rrrr	nnnn
2017459	4Q56	Isaiah	19	9	<BD[	<BDJ	<BD	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			nnnn	nnnn
2017463	4Q56	Isaiah	19	9	>RG[	>RGJM	>RG	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		W	rrrrn	nnnnn
2016867	4Q56	Isaiah	13	5	BW>[	B>JM	B>	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			nnnn	nnnn
2018081	4Q56	Isaiah	26	3	SMK[	SMWK	SMWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn
2017604	4Q56	Isaiah	19	17	J<Y[	JW<Y	JW<Y	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2016053	4Q56	Isaiah	1	3	QNH[	QNHW	QN	CC	CCCM	qal	ptca	sg	m	NA	verb	HW				rrrr	nnnn
2016527	4Q56	Isaiah	5	18	MCK[	MCKJ	MCK	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			nnnn	nnnn
2020110	4Q56	Isaiah	66	24	PC<[	PC<JM	PC<	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		H	rrrrr	nnnnn
2017310	4Q56	Isaiah	19	1	RKB[	RKB	RKB	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2017315	4Q56	Isaiah	19	1	BW>[	B>	B>	CM	CM	qal	ptca	sg	m	NA	verb				W	nn	nn
2018840	4Q56	Isaiah	40	23	NTN[	NWTN	NWTN	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	nnnn	nnnn
2018841	4Q56	Isaiah	40	23	RZN[	RZNJM	RZN	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM			nnnnn	nnnnn
2018844	4Q56	Isaiah	40	23	CPV[	CPVJ	CPV	CCC	CCCC	qal	ptca	pl	m	NA	verb		J			nnnn	nnnn
2016786	4Q56	Isaiah	11	8	JNQ[	JWNQ	JWNQ	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2016794	4Q56	Isaiah	11	8	GML[	GMWL	GMWL	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn
2018926	4Q56	Isaiah	41	8	>HB[	>HBJ	>HB	CCC	CCCC	qal	ptca	sg	m	NA	verb	J				nrrr	nnnn
2019686	4Q56	Isaiah	51	1	RDP[	RDPJ	RDP	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			rrrr	nnnn
2019619	4Q56	Isaiah	48	8	PC<[	PC<	PC<	CCC	CCC	qal	ptca	sg	m	NA	verb				W	rrr	nnn
2018030	4Q56	Isaiah	24	16	BGD[	BGDJM	BGD	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM			rrrrr	nnnnn
2018034	4Q56	Isaiah	24	16	BGD[	BWGDJM	BWGD	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM			rrrrrr	nnnnnn
2018471	4Q56	Isaiah	36	2	KBS[	KWBS	KWBS	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2019556	4Q56	Isaiah	46	3	<MS[	<MSJM	<MS	CCC	CCCMC	qal	ptcp	pl	m	NA	verb		JM		H	rrrrr	nnnnn
2019560	4Q56	Isaiah	46	3	NF>[	NF>JM	NF>	CCC	CCCMC	qal	ptcp	pl	m	NA	verb		JM		H	rrrrr	nnnnn
2018797	4Q56	Isaiah	40	3	QR>[	QWR>	QWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2016067	4Q56	Isaiah	1	4	XV>[	XV>	XV>	CCM	CCM	qal	ptca	sg	m	NA	verb					rrn	nnn
2019197	4Q56	Isaiah	43	14	G>L[	G>LKM	G>L	CCC	CCCCC	qal	ptca	sg	m	NA	verb	KM				rrrrr	nnnnn
2019362	4Q56	Isaiah	44	26	>MR[	>MR	>MR	CCC	CCC	qal	ptca	sg	m	NA	verb				H	nnn	nnn
2017107	4Q56	Isaiah	17	9	<ZB[	<ZWBT	<ZWBT	CCMCC	CCMCC	qal	ptcp	sg	f	NA	verb				K	rrrrr	nnnnn
2016710	4Q56	Isaiah	5	27	KCL[	KWCL	KWCL	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2022823	4Q57	Isaiah	51	10	G>L[	G>WLJM	G>WL	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrn	nnnnnn
2023106	4Q57	Isaiah	53	3	JD<[	JDW<	JDW<	CCMC	CCMC	qal	ptcp	sg	m	NA	verb				W	rrrr	nnnn
2020178	4Q57	Isaiah	9	4	S>N[	S>N	S>N	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2022900	4Q57	Isaiah	51	14	Y<H[	Y<H	Y<H	CCM	CCM	qal	ptca	sg	m	NA	verb					rrr	nnn
2023142	4Q57	Isaiah	53	7	GZZ[	GZZJH	GZZ	CCC	CCCCM	qal	ptca	pl	m	NA	verb	H	J			rrrrr	nnnnn
2022660	4Q57	Isaiah	48	13	QR>[	QR>	QR>	CCM	CCM	qal	ptca	sg	m	NA	verb					rrr	nnn
2020796	4Q57	Isaiah	14	2	CBH[	CBJM	CB	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			rrrr	nnnn
2020798	4Q57	Isaiah	14	2	CBH[	CWBJHM	CWB	CMC	CMCMCC	qal	ptca	pl	m	NA	verb	HM	J		L	rnnnnn	nnnnnn
2020802	4Q57	Isaiah	14	2	NGF[	NGFJHM	NGF	CCC	CCCMCC	qal	ptca	pl	m	NA	verb	HM	J		B	rrrrrr	nnnnnn
2020272	4Q57	Isaiah	9	8	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	NA	verb				W	rrrr	nnnn
2022700	4Q57	Isaiah	48	17	G>L[	GW>LKH	GW>L	CMCC	CMCCCM	qal	ptca	sg	m	NA	verb	KH				rrrrrr	nnnnnn
2022096	4Q57	Isaiah	33	4	CQQ[	CWQQ	CWQQ	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2022136	4Q57	Isaiah	33	8	<BR[	<BR	<BR	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2022529	4Q57	Isaiah	46	8	PC<[	PWC<JM	PWC<	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM			rrrrrr	nnnnnn
2021327	4Q57	Isaiah	24	9	CTH[	CWTJHW	C	C	CMCMCM	qal	ptca	pl	m	NA	verb	HW	WTJ		L	nnnnnn	nnnnnn
2021194	4Q57	Isaiah	24	1	BQQ[	BWQQ	BWQQ	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
2021198	4Q57	Isaiah	24	1	BLQ[	BWLQH	BWLQ	CMCC	CMCCM	qal	ptca	sg	m	NA	verb	H			W	rrrrr	nnnnn
2021204	4Q57	Isaiah	24	1	JCB[	JWCBJH	JWCB	CMCC	CMCCCM	qal	ptca	pl	m	NA	verb	H	J			nnnnnn	nnnnnn
2021269	4Q57	Isaiah	24	5	JCB[	JWCBJH	JWCB	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb	H	J			nnnnnn	nnnnnn
2022055	4Q57	Isaiah	30	16	RDP[	RWDPJKM	RWDP	CMCC	CMCCMCC	qal	ptca	pl	m	NA	verb	KM	J			rrrrrnn	nnnnnnn
2021659	4Q57	Isaiah	26	5	JCB[	JWCBJ	JWCB	CMCC	CMCCM	qal	ptca	pl	m	NA	verb		J			nnnnn	nnnnn
2022826	4Q57	Isaiah	51	11	PDH[	PDWJJ	PDWJJ	CCMCM	CCMCM	qal	ptcp	pl	m	NA	verb				W	rrrrr	nnnnn
