tf_id	book	chapter	verse	lex	lex_hebrew	g_cons	g_cons_hebrew	g_cons_no_suff	suff	vt	vs	gn	nu	ps	verb_ends_on_w	has_suffix	w_in_suffix	has_final_nun	hollow_root	hollow_vowel_letter	ayin_ayin_root	ayin_vowel_letter
76780	Numbers	10	35	PWY[	פוץ	JPYW	יפצו	JPYW		impf	-	m	pl	p3	1	0	0	0	1	0	0	0
76860	Numbers	11	4	CWB[	שׁוב	JCBW	ישׁבו	JCBW		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
76867	Numbers	11	4	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
76927	Numbers	11	8	LQV[	לקט	LQVW	לקטו	LQVW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
76944	Numbers	11	8	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
77155	Numbers	11	17	NF>[	נשׂא	NF>W	נשׂאו	NF>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
77172	Numbers	11	18	QDC[	קדשׁ	HTQDCW	התקדשׁו	HTQDCW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
77203	Numbers	11	19	>KL[	אכל	T>KLWN	תאכלון	T>KLW		impf	-	m	pl	p2	1	0	0	1	0	0	0	0
77271	Numbers	11	21	>KL[	אכל	>KLW	אכלו	>KLW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
77398	Numbers	11	26	JY>[	יצא	JY>W	יצאו	JY>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
77533	Numbers	11	32	CVX[	שׁטח	JCVXW	ישׁטחו	JCVXW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
77573	Numbers	11	34	QBR[	קבר	QBRW	קברו	QBRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
77609	Numbers	12	2	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
77652	Numbers	12	4	JY>[	יצא	Y>W	צאו	Y>W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
77658	Numbers	12	4	JY>[	יצא	JY>W	יצאו	JY>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
77677	Numbers	12	5	JY>[	יצא	JY>W	יצאו	JY>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
77681	Numbers	12	6	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
77892	Numbers	13	2	CLX[	שׁלח	TCLXW	תשׁלחו	TCLXW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
78022	Numbers	13	17	<LH[	עלה	<LW	עלו	<LW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
78114	Numbers	13	21	<LH[	עלה	J<LW	יעלו	J<LW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
78129	Numbers	13	22	<LH[	עלה	J<LW	יעלו	J<LW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
78156	Numbers	13	23	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
78170	Numbers	13	23	NF>[	נשׂא	JF>HW	ישׂאהו	JF>	HW	wayq	-	m	pl	p3	0	1	1	0	0	0	0	0
78203	Numbers	13	25	CWB[	שׁוב	JCBW	ישׁבו	JCBW		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
78215	Numbers	13	26	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
78232	Numbers	13	26	CWB[	שׁוב	JCJBW	ישׁיבו	JCJBW		wayq	-	m	pl	p3	1	0	0	0	1	1	0	0
78241	Numbers	13	26	R>H[	ראה	JR>WM	יראום	JR>W	M	wayq	-	m	pl	p3	1	1	0	0	0	0	0	0
78250	Numbers	13	27	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
78344	Numbers	13	31	<LH[	עלה	<LW	עלו	<LW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
78346	Numbers	13	31	>MR[	אמר	>MRW	אמרו	>MRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
78359	Numbers	13	32	JY>[	יצא	JWYJ>W	יוציאו	JWYJ>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
78421	Numbers	14	1	NTN[	נתן	JTNW	יתנו	JTNW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
78444	Numbers	14	2	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
78490	Numbers	14	4	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
78530	Numbers	14	7	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
78581	Numbers	14	9	JR>[	ירא	TJR>W	תיראו	TJR>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
78597	Numbers	14	9	JR>[	ירא	TJR>M	תיראם	TJR>	M	impf	-	m	pl	p2	0	1	0	0	0	0	0	0
78599	Numbers	14	10	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
78627	Numbers	14	11	N>Y[	נאץ	JN>YNJ	ינאצני	JN>Y	NJ	impf	-	m	pl	p3	0	1	0	0	0	0	0	0
78667	Numbers	14	13	CM<[	שׁמע	CM<W	שׁמעו	CM<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
78681	Numbers	14	14	>MR[	אמר	>MRW	אמרו	>MRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
78688	Numbers	14	14	CM<[	שׁמע	CM<W	שׁמעו	CM<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
78734	Numbers	14	15	>MR[	אמר	>MRW	אמרו	>MRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
78738	Numbers	14	15	CM<[	שׁמע	CM<W	שׁמעו	CM<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
78863	Numbers	14	22	NSH[	נסה	JNSW	ינסו	JNSW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
78870	Numbers	14	22	CM<[	שׁמע	CM<W	שׁמעו	CM<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
78874	Numbers	14	23	R>H[	ראה	JR>W	יראו	JR>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
78886	Numbers	14	23	R>H[	ראה	JR>WH	יראוה	JR>W	H	impf	-	m	pl	p3	1	1	0	0	0	0	0	0
78982	Numbers	14	29	NPL[	נפל	JPLW	יפלו	JPLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
79001	Numbers	14	30	BW>[	בוא	TB>W	תבאו	TB>W		impf	-	m	pl	p2	1	0	0	0	1	0	0	0
79033	Numbers	14	31	JD<[	ידע	JD<W	ידעו	JD<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
79043	Numbers	14	32	NPL[	נפל	JPLW	יפלו	JPLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
79059	Numbers	14	33	NF>[	נשׂא	NF>W	נשׂאו	NF>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
79087	Numbers	14	34	NF>[	נשׂא	TF>W	תשׂאו	TF>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
79122	Numbers	14	35	MWT[	מות	JMTW	ימתו	JMTW		impf	-	m	pl	p3	1	0	0	0	1	0	0	0
79135	Numbers	14	36	CWB[	שׁוב	JCBW	ישׁבו	JCBW		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
79150	Numbers	14	37	MWT[	מות	JMTW	ימתו	JMTW		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
79172	Numbers	14	38	XJH[	חיה	XJW	חיו	XJW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
79208	Numbers	14	40	<LH[	עלה	J<LW	יעלו	J<LW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
79241	Numbers	14	42	<LH[	עלה	T<LW	תעלו	T<LW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
79314	Numbers	14	45	NKH[	נכה	JKWM	יכום	JKW	M	wayq	-	m	pl	p3	1	1	0	0	0	0	0	0
79335	Numbers	15	2	BW>[	בוא	TB>W	תבאו	TB>W		impf	-	m	pl	p2	1	0	0	0	1	0	0	0
79513	Numbers	15	12	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
79515	Numbers	15	12	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
79555	Numbers	15	14	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
79627	Numbers	15	19	RWM[	רום	TRJMW	תרימו	TRJMW		impf	-	m	pl	p2	1	0	0	0	1	1	0	0
79634	Numbers	15	20	RWM[	רום	TRJMW	תרימו	TRJMW		impf	-	m	pl	p2	1	0	0	0	1	1	0	0
79640	Numbers	15	20	RWM[	רום	TRJMW	תרימו	TRJMW		impf	-	m	pl	p2	1	0	0	0	1	1	0	0
79645	Numbers	15	21	NTN[	נתן	TTNW	תתנו	TTNW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
79656	Numbers	15	22	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
79698	Numbers	15	24	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
79743	Numbers	15	25	BW>[	בוא	HBJ>W	הביאו	HBJ>W		perf	-	unknown	pl	p3	1	0	0	0	1	1	0	0
79888	Numbers	15	32	MY>[	מצא	JMY>W	ימצאו	JMY>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
79897	Numbers	15	33	QRB[	קרב	JQRJBW	יקריבו	JQRJBW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
79915	Numbers	15	34	NWX[	נוח	JNJXW	יניחו	JNJXW		wayq	-	m	pl	p3	1	0	0	0	1	1	0	0
79949	Numbers	15	36	JY>[	יצא	JYJ>W	יציאו	JYJ>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
79961	Numbers	15	36	RGM[	רגם	JRGMW	ירגמו	JRGMW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
79989	Numbers	15	38	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
79998	Numbers	15	38	NTN[	נתן	NTNW	נתנו	NTNW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
80035	Numbers	15	40	ZKR[	זכר	TZKRW	תזכרו	TZKRW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
80111	Numbers	16	3	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
80127	Numbers	16	3	NF>[	נשׂא	TTNF>W	תתנשׂאו	TTNF>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
80170	Numbers	16	6	<FH[	עשׂה	<FW	עשׂו	<FW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
80171	Numbers	16	6	LQX[	לקח	QXW	קחו	QXW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
80179	Numbers	16	7	NTN[	נתן	TNW	תנו	TNW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
80183	Numbers	16	7	FJM[	שׂים	FJMW	שׂימו	FJMW		impv	-	m	pl	p2	1	0	0	0	1	1	0	0
80209	Numbers	16	8	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
80286	Numbers	16	12	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
80378	Numbers	16	17	LQX[	לקח	QXW	קחו	QXW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
80403	Numbers	16	18	LQX[	לקח	JQXW	יקחו	JQXW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
80407	Numbers	16	18	NTN[	נתן	JTNW	יתנו	JTNW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
80411	Numbers	16	18	FJM[	שׂים	JFJMW	ישׂימו	JFJMW		wayq	-	m	pl	p3	1	0	0	0	1	1	0	0
80466	Numbers	16	22	NPL[	נפל	JPLW	יפלו	JPLW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
80470	Numbers	16	22	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
80501	Numbers	16	24	<LH[	עלה	H<LW	העלו	H<LW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
80555	Numbers	16	27	<LH[	עלה	J<LW	יעלו	J<LW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
80569	Numbers	16	27	JY>[	יצא	JY>W	יצאו	JY>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
80584	Numbers	16	28	JD<[	ידע	TD<WN	תדעון	TD<W		impf	-	m	pl	p2	1	0	0	1	0	0	0	0
80606	Numbers	16	29	MWT[	מות	JMTWN	ימתון	JMTW		impf	-	m	pl	p3	1	0	0	1	1	0	0	0
80638	Numbers	16	30	JRD[	ירד	JRDW	ירדו	JRDW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
80644	Numbers	16	30	N>Y[	נאץ	N>YW	נאצו	N>YW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
80695	Numbers	16	33	JRD[	ירד	JRDW	ירדו	JRDW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
80723	Numbers	16	34	>MR[	אמר	>MRW	אמרו	>MRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
80775	Numbers	17	2	QDC[	קדשׁ	QDCW	קדשׁו	QDCW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
80785	Numbers	17	3	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
80794	Numbers	17	3	QRB[	קרב	HQRJBM	הקריבם	HQRJB	M	perf	-	unknown	pl	p3	0	1	0	0	0	0	0	0
80799	Numbers	17	3	QDC[	קדשׁ	JQDCW	יקדשׁו	JQDCW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
80817	Numbers	17	4	QRB[	קרב	HQRJBW	הקריבו	HQRJBW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
80938	Numbers	17	10	NPL[	נפל	JPLW	יפלו	JPLW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
81151	Numbers	17	21	NTN[	נתן	JTNW	יתנו	JTNW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
81232	Numbers	17	24	R>H[	ראה	JR>W	יראו	JR>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
81234	Numbers	17	24	LQX[	לקח	JQXW	יקחו	JQXW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
81264	Numbers	17	25	MWT[	מות	JMTW	ימתו	JMTW		impf	-	m	pl	p3	1	0	0	0	1	0	0	0
81276	Numbers	17	27	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
81314	Numbers	18	1	NF>[	נשׂא	TF>W	תשׂאו	TF>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
81324	Numbers	18	1	NF>[	נשׂא	TF>W	תשׂאו	TF>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
81342	Numbers	18	2	CRT[	שׁרת	JCRTWK	ישׁרתוך	JCRTW	K	impf	-	m	pl	p3	1	1	0	0	0	0	0	0
81371	Numbers	18	3	QRB[	קרב	JQRBW	יקרבו	JQRBW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
81374	Numbers	18	3	MWT[	מות	JMTW	ימתו	JMTW		impf	-	m	pl	p3	1	0	0	0	1	0	0	0
81525	Numbers	18	9	CWB[	שׁוב	JCJBW	ישׁיבו	JCJBW		impf	-	m	pl	p3	1	0	0	0	1	1	0	0
81585	Numbers	18	12	NTN[	נתן	JTNW	יתנו	JTNW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
81596	Numbers	18	13	BW>[	בוא	JBJ>W	יביאו	JBJ>W		impf	-	m	pl	p3	1	0	0	0	1	1	0	0
81619	Numbers	18	15	QRB[	קרב	JQRJBW	יקריבו	JQRJBW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
81713	Numbers	18	19	RWM[	רום	JRJMW	ירימו	JRJMW		impf	-	m	pl	p3	1	0	0	0	1	1	0	0
81789	Numbers	18	22	QRB[	קרב	JQRBW	יקרבו	JQRBW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
81812	Numbers	18	23	NF>[	נשׂא	JF>W	ישׂאו	JF>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
81824	Numbers	18	23	NXL[	נחל	JNXLW	ינחלו	JNXLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
81832	Numbers	18	24	RWM[	רום	JRJMW	ירימו	JRJMW		impf	-	m	pl	p3	1	0	0	0	1	1	0	0
81851	Numbers	18	24	NXL[	נחל	JNXLW	ינחלו	JNXLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
81869	Numbers	18	26	LQX[	לקח	TQXW	תקחו	TQXW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
81911	Numbers	18	28	RWM[	רום	TRJMW	תרימו	TRJMW		impf	-	m	pl	p2	1	0	0	0	1	1	0	0
81920	Numbers	18	28	LQX[	לקח	TQXW	תקחו	TQXW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
81938	Numbers	18	29	RWM[	רום	TRJMW	תרימו	TRJMW		impf	-	m	pl	p2	1	0	0	0	1	1	0	0
81989	Numbers	18	32	NF>[	נשׂא	TF>W	תשׂאו	TF>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
82003	Numbers	18	32	XLL[	חלל	TXLLW	תחללו	TXLLW		impf	-	m	pl	p2	1	0	0	0	0	0	1	0
82006	Numbers	18	32	MWT[	מות	TMWTW	תמותו	TMWTW		impf	-	m	pl	p2	1	0	0	0	1	1	0	0
82031	Numbers	19	2	LQX[	לקח	JQXW	יקחו	JQXW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
82368	Numbers	19	17	LQX[	לקח	LQXW	לקחו	LQXW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
82539	Numbers	20	1	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
82586	Numbers	20	3	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
82658	Numbers	20	6	NPL[	נפל	JPLW	יפלו	JPLW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
82739	Numbers	20	10	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
82766	Numbers	20	11	JY>[	יצא	JY>W	יצאו	JY>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
82795	Numbers	20	12	BW>[	בוא	TBJ>W	תביאו	TBJ>W		impf	-	m	pl	p2	1	0	0	0	1	1	0	0
82841	Numbers	20	15	JRD[	ירד	JRDW	ירדו	JRDW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
82923	Numbers	20	19	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
82982	Numbers	20	22	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
83070	Numbers	20	27	<LH[	עלה	J<LW	יעלו	J<LW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
83110	Numbers	20	29	R>H[	ראה	JR>W	יראו	JR>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
83277	Numbers	21	7	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
83476	Numbers	21	18	XPR=[	חפר	XPRWH	חפרוה	XPRW	H	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
83478	Numbers	21	18	KRH[	כרה	KRWH	כרוה	KRW	H	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
83651	Numbers	21	27	>MR[	אמר	J>MRW	יאמרו	J>MRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
83654	Numbers	21	27	BW>[	בוא	B>W	באו	B>W		impv	-	m	pl	p2	1	0	0	0	1	0	0	0
83722	Numbers	21	32	LKD[	לכד	JLKDW	ילכדו	JLKDW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
83734	Numbers	21	33	<LH[	עלה	J<LW	יעלו	J<LW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
83790	Numbers	21	35	NKH[	נכה	JKW	יכו	JKW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
83805	Numbers	21	35	JRC[	ירשׁ	JJRCW	יירשׁו	JJRCW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
83968	Numbers	22	7	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
84092	Numbers	22	14	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
84096	Numbers	22	14	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
84113	Numbers	22	16	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
84117	Numbers	22	16	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
84210	Numbers	22	20	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
84649	Numbers	22	39	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
85649	Numbers	25	2	XWH[	חוה	JCTXWW	ישׁתחוו	JCTXWW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
85695	Numbers	25	5	HRG[	הרג	HRGW	הרגו	HRGW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
85955	Numbers	26	2	NF>[	נשׂא	F>W	שׂאו	F>W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
86118	Numbers	26	11	MWT[	מות	MTW	מתו	MTW		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
86702	Numbers	26	55	NXL[	נחל	JNXLW	ינחלו	JNXLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
86827	Numbers	26	62	PQD[	פקד	HTPQDW	התפקדו	HTPQDW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
86849	Numbers	26	63	PQD[	פקד	PQDW	פקדו	PQDW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
86873	Numbers	26	64	PQD[	פקד	PQDW	פקדו	PQDW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
86885	Numbers	26	65	MWT[	מות	JMTW	ימתו	JMTW		impf	-	m	pl	p3	1	0	0	0	1	0	0	0
87266	Numbers	27	20	CM<[	שׁמע	JCM<W	ישׁמעו	JCM<W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
87290	Numbers	27	21	JY>[	יצא	JY>W	יצאו	JY>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
87294	Numbers	27	21	BW>[	בוא	JB>W	יבאו	JB>W		impf	-	m	pl	p3	1	0	0	0	1	0	0	0
87378	Numbers	28	3	QRB[	קרב	TQRJBW	תקריבו	TQRJBW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
87512	Numbers	28	11	QRB[	קרב	TQRJBW	תקריבו	TQRJBW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
87666	Numbers	28	18	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
87706	Numbers	28	20	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
87737	Numbers	28	23	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
87742	Numbers	28	24	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
87775	Numbers	28	25	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
87797	Numbers	28	26	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
87862	Numbers	28	31	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
87887	Numbers	29	1	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
87994	Numbers	29	7	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
88081	Numbers	29	12	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
88473	Numbers	29	35	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
88524	Numbers	29	39	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
88931	Numbers	31	4	CLX[	שׁלח	TCLXW	תשׁלחו	TCLXW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
88992	Numbers	31	7	HRG[	הרג	JHRGW	יהרגו	JHRGW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
88999	Numbers	31	8	HRG[	הרג	HRGW	הרגו	HRGW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
89024	Numbers	31	8	HRG[	הרג	HRGW	הרגו	HRGW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
89029	Numbers	31	9	CBH[	שׁבה	JCBW	ישׁבו	JCBW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
89050	Numbers	31	9	BZZ[	בזז	BZZW	בזזו	BZZW		perf	-	unknown	pl	p3	1	0	0	0	0	0	1	0
89061	Numbers	31	10	FRP[	שׂרף	FRPW	שׂרפו	FRPW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
89066	Numbers	31	11	LQX[	לקח	JQXW	יקחו	JQXW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
89084	Numbers	31	12	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
89119	Numbers	31	13	JY>[	יצא	JY>W	יצאו	JY>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
89192	Numbers	31	17	HRG[	הרג	HRGW	הרגו	HRGW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
89206	Numbers	31	17	HRG[	הרג	HRGW	הרגו	HRGW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
89216	Numbers	31	18	JD<[	ידע	JD<W	ידעו	JD<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
