tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	feature	line	column	has_prs	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
199383	MT	2_Kings	7	15	NGD[	JGDW	GD	CC	CCCM	hif	wayq	pl	m	p3	verb				W	nnnn	nnnn	יגדו		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
199413	MT	2_Kings	7	17	PQD[	HPQJD	PQJD	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הפקיד		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
199820	MT	2_Kings	8	11	<MD[	J<MD	<MD	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יעמד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
200000	MT	2_Kings	8	19	CXT[	HCXJT	CXJT	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	השחית		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
200028	MT	2_Kings	8	20	MLK[	JMLKW	MLK	CCC	CCCCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	ימלכו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
200418	MT	2_Kings	9	8	CTN[	MCTJN	CTJN	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	משתין		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
200493	MT	2_Kings	9	12	NGD[	HGD	GD	CC	CCC	hif	impv	sg	m	p2	verb					nnn	nnn	הגד		hiph_triliteral	-	-	0	0	0	0	nn	nn	last		0
200598	MT	2_Kings	9	15	NGD[	GJD	GJD			hif	infc		unknown	unknown	verb					nnn	nnn	גיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
200681	MT	2_Kings	9	18	NGD[	JGD	GD	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יגד		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
200721	MT	2_Kings	9	20	NGD[	JGD	GD	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יגד		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
200841	MT	2_Kings	9	25	CLK[	HCLKHW	CLK	CCC	CCCCCM	hif	impv	sg	m	p2	verb	HW				nnnnnn	nnnnnn	השלכהו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last		0
200894	MT	2_Kings	9	26	CLK[	HCLKHW	CLK	CCC	CCCCCM	hif	impv	sg	m	p2	verb	HW				nnnnnn	nnnnnn	השלכהו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last		0
200934	MT	2_Kings	9	28	RKB[	JRKBW	RKB	CCC	CCCCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	ירכבו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
200980	MT	2_Kings	9	30	CQP[	TCQP	CQP	CCC	CCCC	hif	wayq	sg	f	p3	verb				W	nnnn	nnnn	תשקף		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
201009	MT	2_Kings	9	32	CQP[	JCQJPW	CQJP	CCMC	CCCMCM	hif	wayq	pl	m	p3	verb				W	nnnnnn	nnnnnn	ישקיפו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
201075	MT	2_Kings	9	36	NGD[	JGJDW	GJD	CMC	CCMCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	יגידו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
201239	MT	2_Kings	10	5	MLK[	NMLJK	MLJK	CCMC	CCCMC	hif	impf	pl	unknown	p1	verb					nnnnn	nnnnn	נמליך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
201320	MT	2_Kings	10	8	NGD[	JGD	GD	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יגד		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
201417	MT	2_Kings	10	11	C>R[	HC>JR	C>JR	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השאיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
201478	MT	2_Kings	10	14	C>R[	HC>JR	C>JR	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השאיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
201537	MT	2_Kings	10	16	RKB[	JRKBW	RKB	CCC	CCCCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	ירכבו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
201555	MT	2_Kings	10	17	CMD[	HCMJDW	CMJD	CCMC	CCCMCM	hif	perf	sg	m	p3	verb	W				nnnnnn	nnnnnn	השמידו		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
201616	MT	2_Kings	10	19	>BD[	H>BJD	>BJD	CCMC	CCCMC	hif	infc		unknown	unknown	verb					nnnnn	nnnnn	האביד		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
201777	MT	2_Kings	10	25	CLK[	JCLKW	CLK	CCC	CCCCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	ישלכו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
201819	MT	2_Kings	10	28	CMD[	JCMD	CMD	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	ישמד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
201832	MT	2_Kings	10	29	XV>[	HXVJ>	XVJ>	CCMM	CCCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	החטיא		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
201900	MT	2_Kings	10	31	XV>[	HXVJ>	XVJ>	CCMM	CCCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	החטיא		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
202053	MT	2_Kings	11	2	STR[	JSTRW	STR	CCC	CCCCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	יסתרו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
202107	MT	2_Kings	11	4	CB<[	JCB<	CB<	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	ישבע		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
202311	MT	2_Kings	11	12	MLK[	JMLKW	MLK	CCC	CCCCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	ימלכו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
202985	MT	2_Kings	12	19	QDC[	HQDJCW	QDJC	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	הקדישו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
203121	MT	2_Kings	13	2	XV>[	HXVJ>	XVJ>	CCMM	CCCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	החטיא		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
203198	MT	2_Kings	13	6	XV>[	HXVJ	XVJ			hif	perf	sg	m	p3	verb					nnnn	nnnn	החטי		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
203212	MT	2_Kings	13	7	C>R[	HC>JR	C>JR	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השאיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
203311	MT	2_Kings	13	11	XV>[	HXVJ>	XVJ>	CCMM	CCCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	החטיא		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
203407	MT	2_Kings	13	16	RKB[	HRKB	RKB	CCC	CCCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	הרכב		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
203413	MT	2_Kings	13	16	RKB[	JRKB	RKB	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	ירכב		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
203529	MT	2_Kings	13	21	CLK[	JCLJKW	CLJK	CCMC	CCCMCM	hif	wayq	pl	m	p3	verb				W	nnnnnn	nnnnnn	ישליכו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
203580	MT	2_Kings	13	23	CXT[	HCXJTM	CXJT	CCMC	CCCMCC	hif	infc		unknown	unknown	verb	M				nnnnnn	nnnnnn	השחיתם		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
203583	MT	2_Kings	13	23	CLK[	HCLJKM	CLJK	CCMC	CCCMCC	hif	perf	sg	m	p3	verb	M				nnnnnn	nnnnnn	השליכם		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
204092	MT	2_Kings	14	21	MLK[	JMLKW	MLK	CCC	CCCCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	ימלכו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
204150	MT	2_Kings	14	24	XV>[	HXVJ>	XVJ>	CCMM	CCCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	החטיא		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
204444	MT	2_Kings	15	9	XV>[	HXVJ>	XVJ>	CCMM	CCCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	החטיא		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
204617	MT	2_Kings	15	18	XV>[	HXVJ>	XVJ>	CCMM	CCCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	החטיא		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
204642	MT	2_Kings	15	19	XZQ[	HXZJQ	XZJQ	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	החזיק		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
204744	MT	2_Kings	15	24	XV>[	HXVJ>	XVJ>	CCMM	CCCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	החטיא		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
204834	MT	2_Kings	15	28	XV>[	HXVJ>	XVJ>	CCMM	CCCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	החטיא		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
205016	MT	2_Kings	15	37	CLX[	HCLJX	CLJX	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	השליח		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
205095	MT	2_Kings	16	3	<BR[	H<BJR	<BJR	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	העביר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
205349	MT	2_Kings	16	13	QVR[	JQVR	QVR	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יקטר		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
205356	MT	2_Kings	16	13	NSK[	JSK	SK	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יסך		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
205381	MT	2_Kings	16	14	QRB[	JQRB	QRB	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יקרב		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
205420	MT	2_Kings	16	15	QVR[	HQVR	QVR	CCC	CCCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	הקטר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
205768	MT	2_Kings	17	10	NYB[	JYBW	YB	CC	CCCM	hif	wayq	pl	m	p3	verb				W	nnnn	nnnn	יצבו		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
205801	MT	2_Kings	17	11	K<S[	HK<JS	K<JS	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הכעיס		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
205873	MT	2_Kings	17	14	>MN[	H>MJNW	>MJN	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	האמינו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
205944	MT	2_Kings	17	17	<BR[	J<BJRW	<BJR	CCMC	CCCMCM	hif	wayq	pl	m	p3	verb				W	nnnnnn	nnnnnn	יעבירו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
205968	MT	2_Kings	17	17	K<S[	HK<JSW	K<JS	CCMC	CCCMCM	hif	infc		unknown	unknown	verb	W			L	nnnnnn	nnnnnn	הכעיסו		hiph_triliteral	-	-	1	1	0	0	nnnn	nnnn	last	J	1
206018	MT	2_Kings	17	20	CLK[	HCLJKM	CLJK	CCMC	CCCMCC	hif	perf	sg	m	p3	verb	M				nnnnnn	nnnnnn	השליכם		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
206029	MT	2_Kings	17	21	MLK[	JMLJKW	MLJK	CCMC	CCCMCM	hif	wayq	pl	m	p3	verb				W	nnnnnn	nnnnnn	ימליכו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
206043	MT	2_Kings	17	21	XV>[	HXVJ>M	XVJ>	CCMC	CCCMCC	hif	perf	sg	m	p3	verb	M			W	nnnnnn	nnnnnn	החטיאם		hiph_triliteral	-	-	1	1	0	0	nnnn	nnnn	last	J	1
206191	MT	2_Kings	17	27	HLK[	HLJKW	LJK	CMC	CCMCM	hif	impv	pl	m	p2	verb					nnnnn	nnnnn	הליכו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
206478	MT	2_Kings	17	39	NYL[	JYJL	YJL	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יציל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
206658	MT	2_Kings	18	7	FKL[	JFKJL	FKJL	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישכיל		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
206945	MT	2_Kings	18	18	ZKR[	MZKJR	ZKJR	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				H	nnnnn	nnnnn	מזכיר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
207108	MT	2_Kings	18	25	CXT[	HCXTW	CXT	CCC	CCCCM	hif	infc		unknown	unknown	verb	W			L	nnnnn	nnnnn	השחתו		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last		0
207119	MT	2_Kings	18	25	CXT[	HCXJTH	CXJT	CCMC	CCCMCC	hif	impv	sg	m	p2	verb	H			W	nnnnnn	nnnnnn	השחיתה		hiph_triliteral	-	-	1	1	0	0	nnnn	nnnn	last	J	1
207217	MT	2_Kings	18	29	NC>=[	JCJ>	CJ>	CMM	CCMM	hif	impf	sg	m	p3	verb					nnnn	nnnn	ישיא		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
207224	MT	2_Kings	18	29	NYL[	HYJL	YJL	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הציל		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
207230	MT	2_Kings	18	30	BVX[	JBVX	BVX	CCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יבטח		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
207238	MT	2_Kings	18	30	NYL[	JYJLNW	YJL	CMC	CCMCCM	hif	impf	sg	m	p3	verb	NW				nnnnnn	nnnnnn	יצילנו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
207317	MT	2_Kings	18	32	NYL[	JYJLNW	YJL	CMC	CCMCCM	hif	impf	sg	m	p3	verb	NW				nnnnnn	nnnnnn	יצילנו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
207320	MT	2_Kings	18	33	NYL[	HYJLW	YJL	CMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הצילו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
207343	MT	2_Kings	18	34	NYL[	HYJLW	YJL	CMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הצילו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
207355	MT	2_Kings	18	35	NYL[	HYJLW	YJL	CMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הצילו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
207361	MT	2_Kings	18	35	NYL[	JYJL	YJL	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יציל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
207368	MT	2_Kings	18	36	XRC[	HXRJCW	XRJC	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb				W	nnnnnn	nnnnnn	החרישו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
207403	MT	2_Kings	18	37	ZKR[	MZKJR	ZKJR	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				H	nnnnn	nnnnn	מזכיר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
207409	MT	2_Kings	18	37	NGD[	JGDW	GD	CC	CCCM	hif	wayq	pl	m	p3	verb				W	nnnn	nnnn	יגדו		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
207619	MT	2_Kings	19	10	NC>=[	JC>K	C>	CC	CCCC	hif	impf	sg	m	p3	verb	K				nnnn	nnnn	ישאך		hiph_triliteral	-	-	1	0	0	0	nn	nn	last		0
207647	MT	2_Kings	19	11	XRM[	HXRJMM	XRJM	CCMC	CCCMCC	hif	infc		unknown	unknown	verb	M			L	nnnnnn	nnnnnn	החרימם		hiph_triliteral	-	-	1	1	0	0	nnnn	nnnn	last	J	1
207652	MT	2_Kings	19	12	NYL[	HYJLW	YJL	CMC	CCMCM	hif	perf	pl	unknown	p3	verb				H	nnnnn	nnnnn	הצילו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
207767	MT	2_Kings	19	17	XRB[	HXRJBW	XRJB	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	החריבו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
207910	MT	2_Kings	19	24	XRB[	>XRB	XRB	CCC	CCCC	hif	impf	sg	unknown	p1	verb				W	nnnn	nnnn	אחרב		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
208139	MT	2_Kings	19	35	CKM[	JCKJMW	CKJM	CCMC	CCCMCM	hif	wayq	pl	m	p3	verb				W	nnnnnn	nnnnnn	ישכימו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
208315	MT	2_Kings	20	6	NYL[	>YJLK	YJL	CMC	CCMCC	hif	impf	sg	unknown	p1	verb	K				nnnnn	nnnnn	אצילך		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
208780	MT	2_Kings	21	6	<BR[	H<BJR	<BJR	CCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	העביר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
208804	MT	2_Kings	21	6	K<S[	HK<JS	K<JS	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הכעיס		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
208892	MT	2_Kings	21	9	CMD[	HCMJD	CMJD	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השמיד		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
208929	MT	2_Kings	21	11	XV>[	JXV>	XV>	CCM	CCCM	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יחטא		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
209011	MT	2_Kings	21	15	K<S[	MK<SJM	K<S	CCC	CCCCMC	hif	ptca	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	מכעסים		hiph_triliteral	-	-	0	0	0	1	nnn	nnn	last		0
209048	MT	2_Kings	21	16	XV>[	HXVJ>	XVJ>	CCMM	CCCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	החטיא		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
209192	MT	2_Kings	21	24	MLK[	JMLJKW	MLJK	CCMC	CCCMCM	hif	wayq	pl	m	p3	verb				W	nnnnnn	nnnnnn	ימליכו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
209432	MT	2_Kings	22	9	NTK[	HTJKW	TJK	CMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	התיכו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
209454	MT	2_Kings	22	10	NGD[	JGD	GD	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יגד		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
209654	MT	2_Kings	22	17	K<S[	HK<JSNJ	K<JS	CCMC	CCCMCCM	hif	infc		unknown	unknown	verb	NJ				nnnnnnn	nnnnnnn	הכעיסני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
209943	MT	2_Kings	23	5	CBT[	HCBJT	CBJT	CCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	השבית		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
210012	MT	2_Kings	23	6	CLK[	JCLK	CLK	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	ישלך		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
210115	MT	2_Kings	23	10	<BR[	H<BJR	<BJR	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	העביר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
210129	MT	2_Kings	23	11	CBT[	JCBT	CBT	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	ישבת		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
210196	MT	2_Kings	23	12	CLK[	HCLJK	CLJK	CCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	השליך		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
210272	MT	2_Kings	23	15	XV>[	HXVJ>	XVJ>	CCMM	CCCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	החטיא		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
210415	MT	2_Kings	23	19	K<S[	HK<JS	K<JS	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הכעיס		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
210617	MT	2_Kings	23	26	K<S[	HK<JSW	K<JS	CCMC	CCCMCM	hif	perf	sg	m	p3	verb	W				nnnnnn	nnnnnn	הכעיסו		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
210702	MT	2_Kings	23	30	RKB[	JRKBHW	RKB	CCC	CCCCCM	hif	wayq	pl	m	p3	verb	HW			W	nnnnnn	nnnnnn	ירכבהו		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last		0
210727	MT	2_Kings	23	30	MLK[	JMLJKW	MLJK	CCMC	CCCMCM	hif	wayq	pl	m	p3	verb				W	nnnnnn	nnnnnn	ימליכו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
210791	MT	2_Kings	23	34	MLK[	JMLK	MLK	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	ימלך		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
210827	MT	2_Kings	23	35	<RK[	H<RJK	<RJK	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	העריך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
210937	MT	2_Kings	24	2	>BD[	H>BJDW	>BJD	CCMC	CCCMCM	hif	infc		unknown	unknown	verb	W			L	nnnnnn	nnnnnn	האבידו		hiph_triliteral	-	-	1	1	0	0	nnnn	nnnn	last	J	1
211221	MT	2_Kings	24	15	HLK[	HWLJK	WLJK	MCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
211253	MT	2_Kings	24	17	MLK[	JMLK	MLK	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	ימלך		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
211311	MT	2_Kings	24	20	CLK[	HCLKW	CLK	CCC	CCCCM	hif	infc		unknown	unknown	verb	W				nnnnn	nnnnn	השלכו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last		0
211434	MT	2_Kings	25	5	NFG[	JFGW	FG	CC	CCCM	hif	wayq	pl	m	p3	verb				W	nnnn	nnnn	ישגו		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
211581	MT	2_Kings	25	12	C>R[	HC>JR	C>JR	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השאיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
211782	MT	2_Kings	25	19	YB>[	MYB>	YB>	CCM	CCCM	hif	ptca	sg	m	unknown	verb				H	nnnn	nnnn	מצבא		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
211806	MT	2_Kings	25	20	HLK[	JLK	LK	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	ילך		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
211839	MT	2_Kings	25	22	C>R[	HC>JR	C>JR	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השאיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
211844	MT	2_Kings	25	22	PQD[	JPQD	PQD	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יפקד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
211863	MT	2_Kings	25	23	PQD[	HPQJD	PQJD	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הפקיד		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
212094	MT	Isaiah	1	2	>ZN[	H>ZJNJ	>ZJN	CCMC	CCCMCM	hif	impv	sg	f	p2	verb				W	nnnnnn	nnnnnn	האזיני		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
212129	MT	Isaiah	1	4	CXT[	MCXJTJM	CXJT	CCMC	CCCMCMC	hif	ptca	pl	m	unknown	verb		JM			nnnnnnn	nnnnnnn	משחיתים		hiph_triliteral	-	-	0	0	0	1	nnnn	nnnn	last	J	1
212229	MT	Isaiah	1	10	>ZN[	H>ZJNW	>ZJN	CCMC	CCCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	האזינו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
